Source,Compare,Value
donot,donot,0.99999994
donot,guess donot,0.94899195
donot,donot,0.99999994
donot,oh donot dofunny,0.90439355
donot,donot,0.99999994
donot,donot want,0.9425655999999999
donot,donot,0.99999994
door close behind ellen spring telephone,door close behind,0.9147856
hello,hello,0.9999998999999999
hello,hello,0.9999998999999999
hello,hello hello exclaim,0.94160193
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,talk,0.9209584999999999
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
talk tell,tell,0.9133741
stop,stop,1.0000001
stop,stop,1.0000001
stop,stop,1.0000001
stop,stop,1.0000001
stop,stop,1.0000001
happy,happy,1.0000001
donot mean,well afraid didnot mean,0.93364793
donot mean,course donot believe,0.9118221
donot mean,donot mean,1.0
donot mean,donot,0.9348419
donot mean,didnot mean exactly,0.9289381999999999
donot mean,donot suppose idea either,0.9038742000000001
donot mean,genslinger donot,0.92134595
donot mean,perhaps genslinger isnot subsidise donot sure,0.91377956
donot mean,donot,0.9348419
donot mean,donot,0.9348419
donot mean,donot anything,0.90469617
donot mean,donot,0.9348419
donot mean,maybe donot believe,0.92570686
donot mean,eh donot understand,0.90485495
donot mean,donot believe vociferate,0.9046216
donot mean,donot mean quite sure,0.9235760000000001
donot mean,donot mean scare,0.93037945
donot mean,donot happen,0.9026537
donot mean,donot,0.9348419
donot mean,donot,0.9348419
donot mean,donot,0.9348419
donot mean,guess donot,0.9305661
donot mean,donot,0.9348419
donot mean,donot understand,0.9130271999999999
donot mean,donot,0.9348419
donot mean,donot want,0.93278754
donot mean,donot,0.9348419
speak,speak,1.0000001
speak,cranly speak,0.96431047
speak,speak,1.0000001
speak,magnu speak,0.91731185
speak,speak,1.0000001
speak,speak,1.0000001
stand,stand,1.0
free,free,1.0
eye open incredulously,eye open,0.95478284
eye open incredulously,eye open,0.95478284
decent,decent,1.0000001
hell,hell,1.0000001
hell,hell,1.0000001
hell,hell,1.0000001
hell,hell,1.0000001
hell,hell,1.0000001
hell,hell,1.0000001
hell,hell,1.0000001
hell,hell,1.0000001
day work,day work begin,0.90601563
day work,day work fag,0.9440337999999999
oh,oh,1.0000001
oh,oh oh oh terrible,0.94886875
oh,oh,1.0000001
oh,oh oh,1.0000001
oh,oh oh falter,0.93233943
well,well,1.0
well,well,1.0
well,well suppose well,0.9727466
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well guess,0.9100111999999999
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well good,0.93292165
well,well,1.0
well,well,1.0
well,well well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
well,well,1.0
funny thing,thing funny thing,0.9751042
clear,clear,0.9999998999999999
didnot care fool,donot care,0.9160093
course,course course,1.0
course,course,1.0
course,course course,1.0
nod,nod gravely,0.9203177
nod,vanamee nod,0.96243364
doctor,doctor,0.99999994
dream,dream dream,1.0
rowboat stretch calm expanse shimmer blue shore shadow fir tree turn color black molten tar,rim young moon cleave pale waste skyline rim silver hoop embed grey sand tide flow fast land low whisper wave islande last figure distant pool,0.91024905
cry,hoho cry,0.9831261
cry,cry,0.99999994
cry,disbrow cry osterman,0.9062386
cry,cry,0.99999994
cry,vacca cry,0.9800691999999999
cry,cry,0.99999994
wear long,organdie frock long long yet wear,0.93378395
hear voice,presley hear voice,0.9400431
hear voice,voice hear uplifted clamorous argument,0.9080733
hear voice,hear voice uplift jocular remonstrance,0.9201608
pillow head shoulder,shoulder,0.91854286
didnot believe,well afraid didnot mean,0.90628994
didnot believe,course donot believe,0.9201228000000001
didnot believe,believe donot believe,0.9348738999999999
didnot believe,maybe donot believe,0.94134516
didnot believe,donot believe vociferate,0.9440188
already much,much,0.90698725
already much,much,0.90698725
already much,much,0.90698725
already much,much,0.90698725
already much,much,0.90698725
want home,want home,0.9999998
want home,want home home,0.9750861999999999
tired,tired,1.0
soar misty cloud,cloud sky,0.90284395
fall,fall,1.0
fall,fall,1.0
fall,fall fall briber never rise,0.9249332
fall,fall,1.0
fall,fall,1.0
fall,fall fall briber never rise,0.9249332
read,read,1.0
cry,hoho cry,0.9831261
cry,cry,0.99999994
cry,disbrow cry osterman,0.9062386
cry,cry,0.99999994
cry,vacca cry,0.9800691999999999
cry,cry,0.99999994
nod,nod gravely,0.9203177
nod,vanamee nod,0.96243364
office,office,1.0000001
right,right,1.0000001
right,right,1.0000001
right,right,1.0000001
right,right,1.0000001
right,right,1.0000001
right,right,1.0000001
right,right,1.0000001
right,right mson,0.9932107
right,right,1.0000001
right,right,1.0000001
right,right,1.0000001
right,right gething,0.9608947
right,right,1.0000001
right,right,1.0000001
donot,donot mean,0.9348419
donot,donot,0.99999994
donot,oh donot,0.90508723
donot,genslinger donot,0.9877087
donot,donot,0.99999994
donot,donot,0.99999994
donot,didnot,0.9067
donot,donot anything,0.90123326
donot,donot,0.99999994
donot,donot hey,0.9052498
donot,didnot,0.9067
donot,friend donot forget donot,0.9138451999999999
donot,didnot want,0.9037280999999999
donot,donot,0.99999994
donot,donot,0.99999994
donot,donot,0.99999994
donot,guess donot,0.94899195
donot,donot,0.99999994
donot,oh donot dofunny,0.90439355
donot,donot,0.99999994
donot,donot want,0.9425655999999999
donot,donot,0.99999994
unlock door,door open,0.90377456
shoot,shoot,1.0
shoot,shoot,1.0
oh donot,donot,0.9050870999999999
oh donot,oh donot,1.0000001
oh donot,genslinger donot,0.9006978000000001
oh donot,oh donot maybe perhaps sure vociferate annixter,0.9111745000000001
oh donot,donot,0.9050870999999999
oh donot,donot,0.9050870999999999
oh donot,oh donot hurt,0.9407161
oh donot,donot,0.9050870999999999
oh donot,oh donot love,0.90612906
oh donot,donot,0.9050870999999999
oh donot,donot,0.9050870999999999
oh donot,donot,0.9050870999999999
oh donot,guess donot,0.90488887
oh donot,donot,0.9050870999999999
oh donot,oh donot dofunny,0.9987825
oh donot,oh wouldnot,0.96176904
oh donot,donot,0.9050870999999999
oh donot,donot,0.9050870999999999
oh donot,oh minna didnot,0.9213036
fire,fire,1.0
fire,fire,1.0
fire,fire,1.0
fire,fire,1.0
shoot,shoot,1.0
shoot,shoot,1.0
must,must must,1.0
must,must,1.0
must,suppose must,0.9143216999999999
must,must must,1.0
must,must,1.0
must,must,1.0
must,must suffice,0.90088165
open eye,eye dark languor open eye,0.9241558000000001
open eye,eye open,1.0
open eye,eye open,1.0
god,god,1.0000001
god,god almighty,0.9518871999999999
god,god,1.0000001
god,god live god belong god,0.91448474
god,god,1.0000001
god,god,1.0000001
god,god,1.0000001
catch eye,eye snap,0.9166065000000001
dream,dream dream,1.0
providential protection,protection,0.9427938
work,work,1.0000001
work,work,1.0000001
child want,want need child,0.9296816999999999
opposition friend friend,friend,0.9093228000000001
fight underseas,fight,0.9708793
fight underseas,fight,0.9708793
fight underseas,fight,0.9708793
fight underseas,fight,0.9708793
repudiation friend,friend,0.9019733
murder,murder,1.0
contaminate animal disease germ,canker disease plant cancer animal,0.9353458
contaminate animal disease germ,canker disease plant cancer animal another different,0.90578264
trap,trap,1.0000001
marshal clansman,marshal,0.92764086
storm wind,wind,0.9463844000000001
storm wind,wind,0.9463844000000001
runway boat,boat,0.9058759
boat,boat,1.0
horseback,horseback,1.0
murder commit regatta,murder,0.9064156999999999
lover promise belove love,love,0.90553325
lover promise belove love,love,0.90553325
lover promise parent love,love mother,0.90643823
