Source,Compare,Value
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,dark corner chapel gospel side altar stout old lady knelt amid copious black skirt,0.80133694
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,stand still gaze sombre porch morgue dark cobble laneway side,0.80906975
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,send away home college first communion eat slim jim watch firelight leaping dance wall little bedroom infirmary dream dead mass rector black gold cope bury little graveyard community main avenue lime,0.80642647
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,figure old master strangely bring mind life clongowes wide playground swarm boy square ditch little cemetery main avenue lime dream bury firelight wall infirmary lie sick sorrowful face brother michael,0.82673097
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,last bend road spy little cottage light window,0.8374587
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,fortnight shell ready big barn murmur presley glance around angle house toward great structure stand,0.80296224
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,well mood reach driveway lead ranch house raise eye toward house feel sight home cheer,0.8088101
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,deep porch run whole length house low branch liveoak near step harran build little summer house mother,0.8148449999999999
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,annixter return house rubber coat deep disgust permit glance toward dairyhouse tree cottage,0.80734646
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,door pulpit side church stand ajar step push wide open vanamee diagonally across little patch radish rear building contain cloister open window father sarria diligently polish silver crucifix usually stand high altar,0.8011226
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,next moment abruptly black shadow pear tree open eye find seed ranch toward little house centre angele live,0.823875
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,soon leave guadalajara find upon land dyke buy upon raise famous crop hop house close hand pleasant little cottage paint white green blind deep porch near yet process construction two great storehouse dry cure house hop store treat,0.8202683000000001
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,crowd around great wideopen main door barn somewhat thin group still remain suddenly recognise mr mrs tree hilma way towards empty seat near entrance feed room,0.82179934
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,carryall horse cover white stand tree near house young vacca doze seat,0.81534797
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,last unpainted house beneath enormous live oak tree sight,0.81295264
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,fasten great live oak stand road front house watch,0.8058116
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,old woman tremble hesitating faint dread obey hilma pick way around wreck home set trail towards long trestle arrive find road front house indeed surround yard crowd people,0.82120836
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,long doctor depart house tragedy quiet still remain place open window little room across league grow wheat watch slow kindling dawn,0.8111408
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,shade encompass tree shrubbery creeping belly toward house suburb bonneville watch chance seize opportunity spy upon light window raise curtain afford view interior,0.83270556
young romantic ruinous old house city street house desert curiosity arouse secretly watch house day beautifully rounded arm small shapely hand emerge behind broken blind place something window sill,rusted windmill skeletonlike tower artesian well motionless great barn empty window ranch house cook house dairy board,0.80860066
b order carry enterprise consider necessary offer sell marriage high bidder,settler thus insure addition accord first privilege purchase grade price also protect improvement,0.8620934000000001
b seek prove whether really love recourse stratagem,humiliate shame never free wholly however may live whatever virtue perfection may attain,0.8151275
b seek prove whether really love recourse stratagem,foresee morally sort avoid evil good taste lack decision want opportunity,0.80802816
seek craftiness escape,escape,0.82163817
seek craftiness escape,escape,0.82163817
love misadventure plotto love courtship,pantomime love,0.8719742
love misadventure plotto love courtship,love god love,0.8136836999999999
love misadventure plotto love courtship,love neighbour,0.81319785
love misadventure plotto love courtship,love god love,0.8136836999999999
love misadventure plotto love courtship,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.83552915
love misadventure plotto love courtship,love mother,0.8251056
love misadventure plotto love courtship,love,0.89923435
love misadventure plotto love courtship,love affair,0.8447735000000001
love misadventure plotto love courtship,love,0.89923435
love misadventure plotto love courtship,love true,0.8048050999999999
love b struggle accumulate enough money able marry,guess must need money always wife support,0.8224300999999999
confront situation wealth conditional upon certain course action love aflfair,forewarn danger spiritual exaltation allow desist even least lowly devotion strive also constant mortification undo sinful past rather achieve saintliness fraught peril,0.8025267
confront situation wealth conditional upon certain course action love aflfair,finish beauty stephen satisfying relation sensible must therefore correspond necessary phase artistic apprehension,0.8013716
confront situation wealth conditional upon certain course action love aflfair,may mean clarita artistic discovery representation divine purpose anything force generalization esthetic image universal outshine proper condition,0.81102717
marry bx woman never,married woman child,0.8512943999999999
disinherit wealthy grandfather gfa perform act prove grievous injury fb father b woman love,catholic father father father give life rather sell faith,0.80213726
unmarried elope b wife dear friend,wife,0.82982755
unmarried elope b wife dear friend,dear dear husband,0.8001394000000001
unmarried elope b wife dear friend,husband,0.8079028
unmarried elope b wife dear friend,husband,0.8079028
b old feel unjust permit marry although dearly love b suffer remorse reject love,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8053464
b old feel unjust permit marry although dearly love b suffer remorse reject love,love suffer suffering always,0.8557731
plotto love courtship,pantomime love,0.8267747
plotto love courtship,love,0.8361223
plotto love courtship,love,0.8361223
father fa love b wish marry,love mother,0.8054483
b twin sister love,love mother,0.8333888
b love discover secretly longer love although willing marry promise,true may hilma even willing marry,0.8575296999999998
b love discover secretly longer love although willing marry promise,earth loyal mother never fail never disappoint keep faith,0.8069454
b love discover secretly longer love although willing marry promise,well since love ashamed,0.81703705
unmarried elope b wife good friend b leave elope,wife may daughter manufacturer,0.80103767
undergo experience result remarkable character change,phenomenon artistic conception artistic gestation artistic reproduction require new terminology new personal experience,0.8074376
undergo experience result remarkable character change,writing undergo complete change,0.83700377
love courtship plotto love misadventure,pantomime love,0.8719742
love courtship plotto love misadventure,love god love,0.8136836999999999
love courtship plotto love misadventure,love neighbour,0.8131979
love courtship plotto love misadventure,love god love,0.8136836999999999
love courtship plotto love misadventure,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.83552915
love courtship plotto love misadventure,love mother,0.8251056
love courtship plotto love misadventure,love,0.89923435
love courtship plotto love misadventure,love affair,0.8447735000000001
love courtship plotto love misadventure,love,0.89923435
love courtship plotto love misadventure,love true,0.8048050999999999
b love uncertain affection,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8475712
b love uncertain affection,love,0.8122020000000001
b love uncertain affection,love,0.8122020000000001
mistakenly believe fb father b girl love enemy,poor sinner hold arm dear earthly world whose simple piety perhaps mock counsel try lead right path kind brother love sister mother father love dearly,0.8124433000000001
mental telepathy become aware terrible danger threaten b woman love,forewarn danger spiritual exaltation allow desist even least lowly devotion strive also constant mortification undo sinful past rather achieve saintliness fraught peril,0.8060951
mental telepathy become aware terrible danger threaten b woman love,terror feeling arrest mind presence whatsoever grave constant human suffering unite secret cause,0.8350407
mental telepathy become aware terrible danger threaten b woman love,suspicious woman yet desire totally ignorant approach hate sex yet draw individual confuse two emotion sometimes even hate hilma result confusion disturb vex irritated beyond power expression,0.8048045
ride cow pony bleak hill b mettlesome horse bridlerein broken plunge helplessly toward brink cliff rattle spur overtake b snatch clear saddle thereupon love declare accept,annixter gather rein drive mutter occasionally observe buckskin fly toward ranch house spattering shower mud delaney urge head bend fall rain,0.8033835
ride cow pony bleak hill b mettlesome horse bridlerein broken plunge helplessly toward brink cliff rattle spur overtake b snatch clear saddle thereupon love declare accept,exengineer throw horse haunch spring saddle beast collapse shudder ground,0.8120676
ride cow pony bleak hill b mettlesome horse bridlerein broken plunge helplessly toward brink cliff rattle spur overtake b snatch clear saddle thereupon love declare accept,close upon bay hound gallop horse,0.82741934
ride cow pony bleak hill b mettlesome horse bridlerein broken plunge helplessly toward brink cliff rattle spur overtake b snatch clear saddle thereupon love declare accept,horse fall pitch rider saddle,0.807437
ride cow pony bleak hill b mettlesome horse bridlerein broken plunge helplessly toward brink cliff rattle spur overtake b snatch clear saddle thereupon love declare accept,rise foot catch bridle miss horse dash alone,0.8148515000000001
ride cow pony bleak hill b mettlesome horse bridlerein broken plunge helplessly toward brink cliff rattle spur overtake b snatch clear saddle thereupon love declare accept,lead furious wild scramble straight slope,0.81624645
ride cow pony bleak hill b mettlesome horse bridlerein broken plunge helplessly toward brink cliff rattle spur overtake b snatch clear saddle thereupon love declare accept,twice scramble descent hill pony fall beneath,0.8100169
ride cow pony bleak hill b mettlesome horse bridlerein broken plunge helplessly toward brink cliff rattle spur overtake b snatch clear saddle thereupon love declare accept,animal recoil sharply strike garnett throw ground horse stand buggy leaguer gather road front ditch incident indistinctly misinterpret,0.80112004
marriage proposal plotto love courtship,marriage mean,0.8263704
fall,fall,1.0
fall,fall,1.0
fall,yet fall fall silently instant,0.84296924
fall,fall hard hard feel silent lapse soul instant fall fall yet fall still unfallen fall,0.8465733
fall,darkness fall,0.8276245000000001
fall,fall fall briber never rise,0.9249332
fall,fall knee fall die without word,0.8256916
fall,fall ruin,0.8378593000000001
love b intend propose marriage b discover propose b thinking propose marriage b find propose b accept,marriage mean,0.8045358
love b wish propose marriage find impossible b busy never find alone seek opportunity stratagem,true may hilma even willing marry,0.80711186
b love certain reason propose love b,love true,0.8018656
love courtship plotto,pantomime love,0.8267747
love courtship plotto,love,0.8361223
love courtship plotto,love,0.8361223
poor crippled pride suffer ask b woman love marry,poor child,0.8171323
poor crippled pride suffer ask b woman love marry,love mother,0.81652087
marriage proposal plotto love courtship,marriage mean,0.8263704
love b eager win marriage procrastinate matter habit marriage proposal,marriage mean,0.8619603000000001
love b reason propose marriage,marriage mean,0.8863088
b love avowal,love god love,0.8081109999999999
b love avowal,love god love,0.8081109999999999
b love avowal,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.81712955
b love avowal,love,0.8613013
b love avowal,love,0.8613013
b love avowal,love true,0.8017658000000001
absentminde ask b marry forget,marry,0.8185979
iu love courtship plotto love rejection,pantomime love,0.81094384
iu love courtship plotto love rejection,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.82156503
iu love courtship plotto love rejection,love,0.85803837
iu love courtship plotto love rejection,love,0.85803837
fall,fall,1.0
fall,fall,1.0
fall,yet fall fall silently instant,0.84296924
fall,fall hard hard feel silent lapse soul instant fall fall yet fall still unfallen fall,0.8465733
fall,darkness fall,0.8276245000000001
fall,fall fall briber never rise,0.9249332
fall,fall knee fall die without word,0.8256916
fall,fall ruin,0.8378593000000001
love b renounce love tell friend unwise,love god love,0.84157765
love b renounce love tell friend unwise,love neighbour,0.80142146
love b renounce love tell friend unwise,love god love,0.84157765
love b renounce love tell friend unwise,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8262575000000001
love b renounce love tell friend unwise,love mother,0.835484
love b renounce love tell friend unwise,love,0.8650097
love b renounce love tell friend unwise,love,0.8650097
love b renounce love tell friend unwise,love mean instead ashamed proud,0.80033666
love b renounce love tell friend unwise,love true,0.85502857
love ship plotto love rejection,love,0.8076434
love ship plotto love rejection,love,0.8076434
aristocrat b woman love daughter people hate aristocracy aristocrat love work girl b pretend toiler,married woman child,0.8231901
aristocrat b woman love daughter people hate aristocracy aristocrat love work girl b pretend toiler,love mother,0.8226643
love rejection plot love,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.83103335
love rejection plot love,love,0.84042794
love rejection plot love,love,0.84042794
love rejection plot love,love true,0.82252073
b poor marry wealthy love freedom care money give,property marry money,0.82317626
b poor marry wealthy love freedom care money give,owe money mother,0.8224658000000001
victim apparently hopeless love affair seek contentment befriend need especially unjustly treat enterprise altruism find hard nature undergo beneficial change,humiliate shame never free wholly however may live whatever virtue perfection may attain,0.8318201999999999
victim apparently hopeless love affair seek contentment befriend need especially unjustly treat enterprise altruism find hard nature undergo beneficial change,foresee morally sort avoid evil good taste lack decision want opportunity,0.8048786
b love reject love evil mystery,love god love,0.815227
b love reject love evil mystery,love god love,0.815227
b love reject love evil mystery,longer disbelieve reality love since god love individual soul divine love eternity,0.80859387
b love reject love evil mystery,love,0.82617384
b love reject love evil mystery,love,0.82617384
b love reject love evil mystery,love true,0.85562754
b deny love seek happiness mental personification love,pain mother part child exile hearth home friend sunder friend pain anguish must poor soul spurn presence supremely good loving creator call soul existence nothingness sustain life love immeasurable love,0.82271695
b deny love seek happiness mental personification love,longer disbelieve reality love since god love individual soul divine love eternity,0.84637064
b deny love seek happiness mental personification love,soul love muse secret desire,0.8579263
b deny love seek happiness mental personification love,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8208919
b deny love seek happiness mental personification love,love sake world mingling life perfect life intend ordain union soul soul woman indissoluble harmonious music beautiful beyond foretaste heaven hostage immortality,0.80450517
b refuse offer marriage feel absentminded may forget marry,marriage mean,0.8379412
b refuse offer marriage feel absentminded may forget marry,true may hilma even willing marry,0.8439790999999999
plotto love courtship,pantomime love,0.8267747
plotto love courtship,love,0.8361223
plotto love courtship,love,0.8361223
fall love b love case transgression,love,0.8026562
fall love b love case transgression,love,0.8026562
spite fact reason marry nevertheless plan,true may hilma even willing marry,0.8087473000000001
spite fact reason marry nevertheless plan,fact believe greatly advantage talk business,0.81731445
b woman love refuse marry become blase cynical reckless dog lose mental balance way seek forget unhappiness indulge love adventure,well never sin remain always child god love little child suffer,0.80372995
b woman love refuse marry become blase cynical reckless dog lose mental balance way seek forget unhappiness indulge love adventure,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8250359
b woman love refuse marry become blase cynical reckless dog lose mental balance way seek forget unhappiness indulge love adventure,love suffer suffering always,0.812315
psychic state prophetic vision rival love discredit achieve happiness love,political preferment dream realisation dream popularity essential,0.8156646
fall love b vow forbid marriage love woman,love god love,0.8170086999999999
fall love b vow forbid marriage love woman,love god love,0.8170086999999999
fall love b vow forbid marriage love woman,love mother,0.8532423000000001
fall love b vow forbid marriage love woman,fall love marry,0.82995987
fall love b vow forbid marriage love woman,love,0.82170266
fall love b vow forbid marriage love woman,love,0.82170266
fall love b betroth friend,love mother,0.8030019
fall love b betroth friend,fall love marry,0.8650402
plotto love courtship,pantomime love,0.8267747
plotto love courtship,love,0.8361223
plotto love courtship,love,0.8361223
b suffer persecution sorrow fall love married unable tell married,love suffer suffering always,0.84311086
wish marry b already unite b secret marriage,marriage mean,0.80634534
b love brt reject love petty difference father,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.86077017
b love brt reject love petty difference father,love mother,0.80676854
b love brt reject love petty difference father,love,0.82792723
b love brt reject love petty difference father,love,0.82792723
b love brt reject love petty difference father,love true,0.8212142
love courtship plotto love,pantomime love,0.87951213
love courtship plotto love,love god love,0.8524392
love courtship plotto love,love neighbour,0.8116081999999999
love courtship plotto love,love god love,0.8524392
love courtship plotto love,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8552107
love courtship plotto love,love mother,0.84672976
love courtship plotto love,together cranly repeat strongly stress rhythm end refrain marry happy well love sweet rosie ogrady rosie ogrady love real poetry real love,0.81282306
love courtship plotto love,love,0.93313104
love courtship plotto love,love affair,0.8285953000000001
love courtship plotto love,love,0.93313104
love courtship plotto love,love true,0.8302326999999999
b marry love promise live widow father fb home,father mother,0.8014941
b marry love promise live widow father fb home,love mother,0.83550745
b marry love promise live widow father fb home,marry,0.80197304
b marry love promise live widow father fb home,wife,0.8037278
embark upon enterprise obligation oppose another obligation,commission fulfil obligation,0.8256788
fear inherit evil trait ancestor fear inherit evil trait ancestor dare ask b woman love marry,presley good never die evil die cruelty oppression selfishness die nobility love sacrifice generosity truth thank god small difficult discover live forever eternal,0.824428
b love belove poor admirable character,love true,0.8028113
become involve complication challenge value cherished ideal,finish beauty stephen satisfying relation sensible must therefore correspond necessary phase artistic apprehension,0.80424416
aristocrat b woman love daughter people hate aristocracy,woman child,0.812649
aristocrat b woman love daughter people hate aristocracy,married woman child,0.82525486
aristocrat b woman love daughter people hate aristocracy,love mother,0.80620843
discover friend cruelly fickle love aflfair b discovering friend cruelly fickle love affair b task,love affair,0.8025769
marry b woman love disinherit,love neighbour,0.8056047
marry b woman love disinherit,married woman child,0.84867543
marry b woman love disinherit,love mother,0.85922694
love courtship plotto love rejection,pantomime love,0.83879495
love courtship plotto love rejection,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8570527
love courtship plotto love rejection,love mother,0.80698603
love courtship plotto love rejection,together cranly repeat strongly stress rhythm end refrain marry happy well love sweet rosie ogrady rosie ogrady love real poetry real love,0.800495
love courtship plotto love rejection,love,0.8838331
love courtship plotto love rejection,love affair,0.80902797
love courtship plotto love rejection,love,0.8838331
love courtship plotto love rejection,love true,0.80809116
love b meet obstacle poor old young inferior family superior family idle rich inherit mental physical taint questionable character f divorce exconvict cloud wealthy,rich name even marriage relative shelgrim familiar term great financier family,0.8047173000000001
love p lotto love courtship,pantomime love,0.81318116
love p lotto love courtship,love,0.86771303
love p lotto love courtship,love,0.86771303
promise b marriage fb father b fb false promise compel b marry wealthy,wife may daughter manufacturer,0.8069420999999999
b fail keep tryst consider failure rejection love,always fail,0.80710244
love reject b frankly tell hardhearte money god b advise away somewhere try develop generous side character,guess must need money always wife support,0.83395827
b love heart refuse proposal marriage much old discover love consider impractical dreamer feel compelling obligation,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8244584999999999
b love heart refuse proposal marriage much old discover love consider impractical dreamer feel compelling obligation,true conviction womanhat genuinely despise hilma girl inferior idea worry,0.81434256
b love heart refuse proposal marriage much old discover love consider impractical dreamer feel compelling obligation,love true,0.8030082
b love apparently return love,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.80914354
b love apparently return love,love mother,0.8048044
b love apparently return love,love,0.85013884
b love apparently return love,love,0.85013884
b love kind b love even suspect object affection,idle embitter finally argue dispassionate certitude commandment love bid love neighbour amount intensity love love kind love,0.8424956
b love kind b love even suspect object affection,love true,0.80997336
plotto love courtship,pantomime love,0.8267747
plotto love courtship,love,0.8361223
plotto love courtship,love,0.8361223
b believe lover seem poor humble reveal wealth station incognito b consider poor humble discover wealth station oddly enough bs mind deception outbalance wealth rank high estate obstacle love,ignorant city life minna mother even realise institution build generously endow,0.80206627
fall disloyalty love,fall love marry,0.85732985
bs mother mb determined b shall marry wealth reject love poor marry love rich b plunge unhappiness,love mother,0.80323946
fall,fall,1.0
fall,fall,1.0
fall,yet fall fall silently instant,0.84296924
fall,fall hard hard feel silent lapse soul instant fall fall yet fall still unfallen fall,0.8465733
fall,darkness fall,0.8276245000000001
fall,fall fall briber never rise,0.9249332
fall,fall knee fall die without word,0.8256916
fall,fall ruin,0.8378593000000001
estrange b woman love difterence opinion trivial matter discover b right acknowledge error achieve reconciliation presently hey marry,marriage mean,0.82924634
estrange b woman love difterence opinion trivial matter discover b right acknowledge error achieve reconciliation presently hey marry,true may hilma even willing marry,0.8152849
kidnap sweetheart b way marry rival love marry,marry,0.85969996
b must marry reach certain age receive rich heritance b lover marriage convenience arrange understanding secret never b marriage,marriage mean,0.82024866
b love nevertheless marry seem logical outcome long friendly association,true may hilma even willing marry,0.81354016
marrie bx woman bx husband wife dififerent way immediately marriage ceremony,married woman child,0.80495733
marrie bx woman bx husband wife dififerent way immediately marriage ceremony,wife,0.8155758000000001
marrie bx woman bx husband wife dififerent way immediately marriage ceremony,husband,0.8376627000000001
marrie bx woman bx husband wife dififerent way immediately marriage ceremony,husband,0.8376627000000001
refuse inheritance restriction must marry marry b,marriage mean,0.82066983
b doubt tell love convince love b accept marry,true may hilma even willing marry,0.82357085
b doubt tell love convince love b accept marry,love true,0.8019498
b marrie wealthy love order may money help parent desperate need,guess must need money always wife support,0.84705603
fall,fall,1.0
fall,fall,1.0
fall,yet fall fall silently instant,0.84296924
fall,fall hard hard feel silent lapse soul instant fall fall yet fall still unfallen fall,0.8465733
fall,darkness fall,0.8276245000000001
fall,fall fall briber never rise,0.9249332
fall,fall knee fall die without word,0.8256916
fall,fall ruin,0.8378593000000001
husband b love b devotedly constituted never show true feeling often mask something suggest exact opposite mourn mistaken belief lose love,love true isnot,0.81228155
husband b love b devotedly constituted never show true feeling often mask something suggest exact opposite mourn mistaken belief lose love,love true,0.8430586999999999
suspect murder wife b,murder,0.82463664
