Source,Compare,Value,Val Type 2,Val Type 3
desired fortune opposed by lack of money,the desire to accumulate these fetiches was so strong that people did not hesitate to betray a trust bartering their honor and sometimes their lives for the insensateobjects there were those who had millions more of these than they needed and others who had not one,0.8131727759811628,0.7815782841807736,0.05555555555555555
a family revolt is threatened by ignorance,as reformers you will do your share to preserve our noble country from dire calamities that threaten it,0.8444063045973944,0.8463822372552829,0.09090909090909093
desired fortune opposed by danger to life,with fire within and without what chance is there for life liberty and the pursuit of happiness,0.8197764868594197,0.7732902956814173,0.08333333333333333
desired fortune opposed by danger to life,there must be a sacrifice yima whatever i do said if i leave the country i sacrifice you if i yield up my life,0.8151733535177085,0.8021089754781691,0.08333333333333333
desired health opposed by danger to life,this threat had the desired result,0.8060245708114153,0.8062249769224966,0.14285714285714285
desired power opposed by lack of money,however it may be in my power to give you more confidence in the undertaking,0.8068761769448971,0.8051031249359561,0.1
desired power opposed by lack of money,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8086362941655002,0.7965203273702024,0.07692307692307693
desired power opposed by suspicion,this threat had the desired result,0.8416816320525289,0.8387424281847784,0.16666666666666666
desired power opposed by suspicion,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8295304290762103,0.8297677676768609,0.08333333333333333
a family revolt is threatened by superstition,as reformers you will do your share to preserve our noble country from dire calamities that threaten it,0.8138715725634628,0.8129904654115814,0.09090909090909093
a race war is threatened by physical suffering,salis he declared no human being can undergo the awful perils and hardships of polar discovery without an overthrow of his mental poise,0.8179101043872758,0.806588338813826,0.0
desired accomplishment opposed by enemies,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8116380093974949,0.8084061733220329,0.08333333333333333
relief from injury opposed by danger to life,then we must suffer the consequences said i chieerlessly,0.8106717026658818,0.7975801012639199,0.0
relief from stigma opposed by danger to life,this threat had the desired result,0.8052733678987382,0.7949123261872271,0.0
desired power opposed by mental weakness,slowly his physical powers were failing but his resolution grew as his strength diminished,0.8261199397594162,0.7832999089818158,0.08333333333333333
desired power opposed by mental weakness,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8034116553651225,0.803512553081412,0.09090909090909093
desired power opposed by mental weakness,this threat had the desired result,0.8017376628033448,0.7984715749462465,0.14285714285714285
desired power opposed by mental weakness,the oyd and suboyd powers are much in my mind here we have subtle forces fully controlled and made to perform the will of man,0.8195397227779128,0.8112115302835224,0.07692307692307693
desired power opposed by mental weakness,the mental effort necessary to keep the enslaved churs under subjection must be enormous,0.8200789985085223,0.8111432901715608,0.07692307692307693
desired power opposed by mental weakness,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.835851817668914,0.836266653376932,0.07692307692307693
desired position opposed by danger to life,this threat had the desired result,0.816006140893202,0.8082041213536244,0.14285714285714285
desired power opposed by physical weakness,slowly his physical powers were failing but his resolution grew as his strength diminished,0.8440664077834201,0.7908798434851898,0.18181818181818185
desired power opposed by physical weakness,but he was not even primerwise in a knowledge of human nature and he was a child in tact and diplomacy and a mere babe in arms when it came to meeting a hard situation with judgment and energy,0.8056857479438109,0.7926655022479786,0.0
desired power opposed by physical weakness,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8186606244330908,0.8168482975507619,0.09090909090909093
desired power opposed by physical weakness,these mercurials are possessed of ways and means beyond our earthly powers to combat,0.8041303752356943,0.7878677533460179,0.08333333333333333
desired power opposed by physical weakness,this threat had the desired result,0.8019472708487829,0.8003425029135693,0.14285714285714285
desired power opposed by physical weakness,the oyd and suboyd powers are much in my mind here we have subtle forces fully controlled and made to perform the will of man,0.8224889323553317,0.8094826100235293,0.07692307692307693
desired power opposed by physical weakness,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8514278415750178,0.8505894865718627,0.07692307692307693
desired fortune opposed by mental incapacity,the mental effort necessary to keep the enslaved churs under subjection must be enormous,0.8272073001180438,0.7854922580891956,0.07692307692307693
desired power opposed by lack of influence,slowly his physical powers were failing but his resolution grew as his strength diminished,0.8125452688991991,0.7202633838466854,0.08333333333333333
desired power opposed by lack of influence,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8151644831637982,0.800577058637703,0.09090909090909093
desired power opposed by lack of influence,these mercurials are possessed of ways and means beyond our earthly powers to combat,0.8182235696855609,0.7751053726118029,0.08333333333333333
desired power opposed by lack of influence,the oyd and suboyd powers are much in my mind here we have subtle forces fully controlled and made to perform the will of man,0.8134744441749163,0.7766729320585053,0.07692307692307693
desired power opposed by lack of influence,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8701419178720535,0.8586914207902773,0.07692307692307693
desired fortune opposed by lack of information,however it may be in my power to give you more confidence in the undertaking,0.8376575132060651,0.8207312416295591,0.0
desired fortune opposed by lack of information,this said my client will not only prick their curiosity when a bare statement of what they were to do might fail but it will also give them a fitting idea of the caution necessary to the success of their undertaking,0.80598350768272,0.7920710753992913,0.0
desired power opposed by lack of facilities,it means a new force in the industrial worlda power that feeds on nothing save a law that transcends that of gravitation,0.8117683620182032,0.8047529284881451,0.0625
desired power opposed by lack of facilities,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8029527241063606,0.7939525494057705,0.09090909090909093
desired power opposed by lack of facilities,these mercurials are possessed of ways and means beyond our earthly powers to combat,0.8163029175251161,0.783546527630183,0.08333333333333333
desired power opposed by lack of facilities,the oyd and suboyd powers are much in my mind here we have subtle forces fully controlled and made to perform the will of man,0.8269710755125163,0.7992956851567138,0.07692307692307693
desired power opposed by lack of facilities,the mental effort necessary to keep the enslaved churs under subjection must be enormous,0.8039551146712705,0.7757995542258328,0.0
desired power opposed by lack of facilities,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8505613246663952,0.8439782580104235,0.07692307692307693
desired health opposed by legal procedure,children could be duly catalogued and if they showed criminal tendencies could be sent to institutions for proper moral training,0.8110066335176832,0.819252300289492,0.0
desired fortune opposed by lack of influence,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8211195635657261,0.7922116111777512,0.0
desired liberty opposed by lack of influence,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8025652569652361,0.7691871273033702,0.0
relief from stigma opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8431198250607835,0.8443710749905682,0.09090909090909093
a mutiny is threatened by physical suffering,salis he declared no human being can undergo the awful perils and hardships of polar discovery without an overthrow of his mental poise,0.8279234759443341,0.8180305422899882,0.0
desired power opposed by lack of information,however it may be in my power to give you more confidence in the undertaking,0.8226371414366145,0.8189630910105065,0.1
desired power opposed by lack of information,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8147944854954796,0.7939733588004562,0.09090909090909093
desired power opposed by lack of information,the oyd and suboyd powers are much in my mind here we have subtle forces fully controlled and made to perform the will of man,0.8244037215246185,0.7773462083156842,0.07692307692307693
desired power opposed by lack of information,the mental effort necessary to keep the enslaved churs under subjection must be enormous,0.803323761215429,0.7555183392897312,0.0
desired power opposed by lack of information,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.848035237073269,0.8311688443244747,0.07692307692307693
desired liberty opposed by lack of facilities,by allowing them to work off their ardor in a more theatrical way their purpose was accomplished without violence,0.8164841631494021,0.7977861338455092,0.0
desired fortune opposed by physical incapacity,but he was not even primerwise in a knowledge of human nature and he was a child in tact and diplomacy and a mere babe in arms when it came to meeting a hard situation with judgment and energy,0.8142806349594287,0.7650916488880355,0.0
desired fortune opposed by physical incapacity,he may have been laboring under terrible delusions but his resource certainly commanded respect,0.8061571210264967,0.8007185587887322,0.0
desired fortune opposed by physical incapacity,merely to touch it restores a mortal to health physical and moral,0.8036992153446249,0.7980929371768759,0.09090909090909093
desired fortune opposed by physical incapacity,the mental effort necessary to keep the enslaved churs under subjection must be enormous,0.8032974033468376,0.7538485280163707,0.0
desired fortune opposed by physical incapacity,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8037804069465665,0.7864043028113443,0.0
desired fortune opposed by lack of facilities,by allowing them to work off their ardor in a more theatrical way their purpose was accomplished without violence,0.81189326227801,0.7970912827447746,0.0
desired fortune opposed by lack of facilities,however it may be in my power to give you more confidence in the undertaking,0.8030401757603847,0.7971705930162417,0.0
desired fortune opposed by lack of facilities,he may have been laboring under terrible delusions but his resource certainly commanded respect,0.8064851000340181,0.7988632651629898,0.0
relief from injury opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8632034667017079,0.8640133088534383,0.09090909090909093
desired position opposed by lack of influence,therefore he is not subject to the influence of time,0.8423366891296908,0.8296655291774628,0.14285714285714285
desired information opposed by danger to life,this threat had the desired result,0.8348186066638957,0.834738282148522,0.14285714285714285
desired information opposed by danger to life,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8013685981820633,0.7921285854219625,0.0
desired liberty opposed by physical weakness,merely to touch it restores a mortal to health physical and moral,0.8152260819936861,0.8132317832853254,0.09090909090909093
desired accomplishment opposed by suspicion,this threat had the desired result,0.8183479425852537,0.8181633671960686,0.16666666666666666
desired health opposed by mental weakness,merely to touch it restores a mortal to health physical and moral,0.8430881722415516,0.8417610268462679,0.09090909090909093
desired health opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8037102529454456,0.7949460739374397,0.09090909090909093
desired health opposed by mental weakness,what you need and all you need is exercise physical and mental,0.8361131640109446,0.8364418905768922,0.125
a revolution is threatened by physical suffering,salis he declared no human being can undergo the awful perils and hardships of polar discovery without an overthrow of his mental poise,0.8296245931365639,0.81531673412902,0.0
desired information opposed by lack of clue,this said my client will not only prick their curiosity when a bare statement of what they were to do might fail but it will also give them a fitting idea of the caution necessary to the success of their undertaking,0.8054508861720999,0.7982413390604153,0.0
desired information opposed by lack of clue,appalling as the information was nevertheless it proved merely a fractional part of the truth,0.8392785083013766,0.8382523307182517,0.08333333333333333
desired information opposed by lack of clue,but the keenest reasoning inductive or deductive was powerless to find even a clue,0.8051239513376479,0.7712615856274525,0.08333333333333333
desired information opposed by lack of clue,for instance it would have been possible for him to give information that would be a detriment to prebble and me,0.8269651615930373,0.8318166703294387,0.1
desired approbation opposed by danger to life,this threat had the desired result,0.8373119839386957,0.8361485152145912,0.14285714285714285
desired approbation opposed by danger to life,the life of the ruling race seems to be a life of enjoyment,0.8078030768912515,0.8057361483698817,0.1111111111111111
relief from sickness opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8552575533616404,0.8552258129938907,0.09090909090909093
desired health opposed by physical weakness,merely to touch it restores a mortal to health physical and moral,0.8764260149607284,0.8736819078891327,0.2
desired health opposed by physical weakness,what you need and all you need is exercise physical and mental,0.8331846499150604,0.8332461657483837,0.125
a race war is threatened by duty to loved ones,if it is to be war between you and my father and me it is war of your own bringing,0.8149932332787582,0.8054360682938209,0.14285714285714285
desired information opposed by mental weakness,the mental effort necessary to keep the enslaved churs under subjection must be enormous,0.8124978699468434,0.7752725049232123,0.07692307692307693
desired information opposed by mental weakness,what you need and all you need is exercise physical and mental,0.8034077018718836,0.8036587277404907,0.125
desired health opposed by lack of influence,merely to touch it restores a mortal to health physical and moral,0.8158424235026566,0.8003900335617333,0.09090909090909093
a revolution is threatened by physical suffering,salis he declared no human being can undergo the awful perils and hardships of polar discovery without an overthrow of his mental poise,0.8296245931365639,0.81531673412902,0.0
desired health opposed by lack of facilities,what you need and all you need is exercise physical and mental,0.8026105745010474,0.798541881746921,0.0
relief from sickness opposed by lack of influence,the thing i dreaded i failed to see and presently i was back on the shelf overcome with a sense of relief almost as much as i was by the fatigue of my fierce struggle with the current,0.8029710928454687,0.6917852761975394,0.05555555555555555
obliged to recover a lost person opposed by physical weakness,merely to touch it restores a mortal to health physical and moral,0.8002842768114672,0.8000487699663772,0.07692307692307693
desired approbation opposed by lack of information,on my part the curiosity was heightened by an utter lack of knowledge concerning the business,0.8148768659740774,0.8104273959355404,0.08333333333333333
obliged to risk life in an effort to undertake a dangerous mission,for him perhaps there was grave risk in the undertaking,0.8068174160073471,0.7967500429098532,0.1
obliged to risk life in an effort to undertake a dangerous mission,it likewise gave him a realizing sense of the danger of the mission he was about to undertake,0.8095212815893102,0.8013344491012905,0.16666666666666666
obliged to risk life in an effort to undertake a dangerous mission,possibly but while there is life there is hope and i mean to make the attempt,0.8035856889414039,0.8014206760460382,0.09090909090909093
obliged to risk life in an effort to undertake a dangerous mission,expedition after expedition has tried but in all save one instance without success,0.8047184936390219,0.8038353833451578,0.0
desired information opposed by physical weakness,but he was not even primerwise in a knowledge of human nature and he was a child in tact and diplomacy and a mere babe in arms when it came to meeting a hard situation with judgment and energy,0.8088273228093955,0.7652659661740422,0.0
desired information opposed by physical weakness,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8058430724029624,0.7914940930513963,0.0
desired information opposed by physical weakness,he saw that i was out of sympathy with his aspirations and i saw plainly that he was in a trancelike condition where his scientific knowledge was wrestling with recondite enigmas to the complete exclusion of his present unhappy state,0.8080943098675683,0.8088765061700902,0.0
desired information opposed by physical weakness,what you need and all you need is exercise physical and mental,0.80706536021688,0.8066598840568397,0.125
obliged to risk friendship in an effort to prove ones strength,however it may be in my power to give you more confidence in the undertaking,0.8172315316985221,0.8168198740145993,0.0
obliged to prevent a terrible injustice opposed by danger to life,i have reason to believe that you fight friends from cover with a reckless disregard of life and consequences,0.8070832591867843,0.8052067562167747,0.06666666666666668
obliged to prevent a terrible injustice opposed by danger to life,salis he declared no human being can undergo the awful perils and hardships of polar discovery without an overthrow of his mental poise,0.8250413145781574,0.8218045166077632,0.0
obliged to prevent a terrible injustice opposed by danger to life,then we must suffer the consequences said i chieerlessly,0.8447169070310797,0.8403222534657733,0.0
desired accomplishment opposed by lack of facilities,by allowing them to work off their ardor in a more theatrical way their purpose was accomplished without violence,0.8191747518000918,0.8033924893934258,0.0
desired accomplishment opposed by lack of facilities,on my part the curiosity was heightened by an utter lack of knowledge concerning the business,0.8175802550958794,0.8169379602179865,0.08333333333333333
desired accomplishment opposed by lack of facilities,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8063792598966825,0.7790255997048782,0.0
desired accomplishment opposed by lack of facilities,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8057127417981359,0.7833491509154313,0.0
desired accomplishment opposed by danger to life,but he was not even primerwise in a knowledge of human nature and he was a child in tact and diplomacy and a mere babe in arms when it came to meeting a hard situation with judgment and energy,0.8030139518426612,0.7794659065080978,0.0
desired accomplishment opposed by danger to life,he may have been laboring under terrible delusions but his resource certainly commanded respect,0.8069930980570064,0.8068015733363086,0.0
desired accomplishment opposed by danger to life,this threat had the desired result,0.8173313057284458,0.8174180919106224,0.14285714285714285
desired accomplishment opposed by danger to life,the life of the ruling race seems to be a life of enjoyment,0.8314008248002251,0.8252548383463028,0.1111111111111111
desired accomplishment opposed by danger to life,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8139088253819738,0.8093075188397078,0.0
desired accomplishment opposed by danger to life,i never saw a man of your age who was potentially more capable of getting the utmost out of life,0.8261466582709114,0.8262075940756802,0.1
desired information opposed by lack of influence,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8338959466543939,0.7938143663153434,0.0
desired information opposed by lack of influence,therefore he is not subject to the influence of time,0.8511522078636503,0.8586164441979859,0.14285714285714285
relief from habit opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8367563920815316,0.8380592361447968,0.09090909090909093
relief from stigma opposed by physical weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8304409879185559,0.8313880969969512,0.0
relief from sickness opposed by physical weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8404151331462145,0.8415302116488758,0.0
a family revolt is threatened by unjust discrimination,as reformers you will do your share to preserve our noble country from dire calamities that threaten it,0.8122666954084026,0.8166391300165056,0.08333333333333333
desired information opposed by lack of facilities,by allowing them to work off their ardor in a more theatrical way their purpose was accomplished without violence,0.8124691823777072,0.7898248526464464,0.0
desired information opposed by lack of facilities,for instance it would have been possible for him to give information that would be a detriment to prebble and me,0.805255063991787,0.8124126195216382,0.1
desired approbation opposed by lack of facilities,by allowing them to work off their ardor in a more theatrical way their purpose was accomplished without violence,0.805455185597187,0.7942528390916445,0.0
desired approbation opposed by lack of facilities,on my part the curiosity was heightened by an utter lack of knowledge concerning the business,0.8019954578864711,0.8026246458037717,0.08333333333333333
a rebellion is threatened by physical suffering,salis he declared no human being can undergo the awful perils and hardships of polar discovery without an overthrow of his mental poise,0.8204594770400052,0.811261187166365,0.0
desired accomplishment opposed by legal procedure,in love and war however all means are supposed to be fair and he was endeavoring to apply that principle in the present case,0.8012494254569474,0.8096712639249005,0.0
desired accomplishment opposed by legal procedure,it requires unalloyed impudence and a mind incapable of clear thinking to liken the results of high finance with those of your own petty and highly criminal proceedings,0.8229064197111307,0.8128155157895098,0.0
desired accomplishment opposed by physical weakness,slowly his physical powers were failing but his resolution grew as his strength diminished,0.8054586086097911,0.7215604546169123,0.08333333333333333
desired accomplishment opposed by physical weakness,but he was not even primerwise in a knowledge of human nature and he was a child in tact and diplomacy and a mere babe in arms when it came to meeting a hard situation with judgment and energy,0.8017297797422095,0.7693992805314904,0.0
desired accomplishment opposed by physical weakness,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8162523121390431,0.8045282384933999,0.0
desired accomplishment opposed by physical weakness,merely to touch it restores a mortal to health physical and moral,0.8232694478356398,0.8218073874828898,0.09090909090909093
desired accomplishment opposed by physical weakness,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8052716871724662,0.7966617931560891,0.0
relief from imprisonment opposed by physical weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8233564496438855,0.8237852831019008,0.0
a religious uprising is threatened by danger to life or health,as reformers you will do your share to preserve our noble country from dire calamities that threaten it,0.8014526047322355,0.7996205483711467,0.07692307692307693
obliged to risk or life in an effort to capture a vicious animal,now look here said jimmy to his now helpless antagonist will spare your life this time but if ever you attempt such a thing again i shall shoot you like the dog you are,0.8157399656337683,0.8149258413527589,0.05882352941176471
desired home or refuge opposed by lack of money,they have defied me and declare that they are organized to protect their homes at the expense of their lives if need be,0.8037932655716996,0.8051999408185231,0.07692307692307693
desired vengeance against a cheater opposed by danger to life,this threat had the desired result,0.8172491154715774,0.8167062739823531,0.125
desired accomplishment opposed by duty to country,granted that these man brutes were subjects of a ruling race where were the real lords of the country or some one in authority to whom we could make appeal,0.8009127364704962,0.805536116501977,0.07142857142857142
desired home or refuge opposed by danger to life,with fire within and without what chance is there for life liberty and the pursuit of happiness,0.8117241867820435,0.7896821895088202,0.07692307692307693
desired home or refuge opposed by danger to life,there must be a sacrifice yima whatever i do said if i leave the country i sacrifice you if i yield up my life,0.8212651590289849,0.8195926932730399,0.07692307692307693
desired accomplishment opposed by mental weakness,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8038650858630937,0.7957310235858644,0.0
relief from oppression opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8139367684428481,0.8153582048558639,0.09090909090909093
a family revolt is threatened by loss of liberty,as reformers you will do your share to preserve our noble country from dire calamities that threaten it,0.8100779806255284,0.8137414989936451,0.08333333333333333
relief from injury opposed by physical weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8490768120699532,0.8502606007120749,0.0
relief from prosecution opposed by physical weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8035234078266671,0.8013961213001994,0.0
desired accomplishment opposed by lack of influence,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8124917637467263,0.7781148014306594,0.0
desired accomplishment opposed by lack of influence,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8234170183733305,0.7945115883873707,0.0
desired accomplishment opposed by lack of influence,therefore he is not subject to the influence of time,0.8069840270999957,0.8131586092386419,0.14285714285714285
relief from unjust accusation opposed by physical weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8127064270624066,0.8097881828157955,0.0
obliged to recover a lost person opposed by danger to life,i have reason to believe that you fight friends from cover with a reckless disregard of life and consequences,0.8231606184632468,0.8214582992282153,0.06666666666666668
obliged to risk life in an effort to prove ones strength,however it may be in my power to give you more confidence in the undertaking,0.8142542337135333,0.8118572918561354,0.0
obliged to risk life in an effort to prove ones strength,he may have been laboring under terrible delusions but his resource certainly commanded respect,0.8028409207542608,0.8013326885346804,0.0
desired vengeance against an insulter opposed by suspicion,this threat had the desired result,0.8026415084531393,0.8027061664863308,0.14285714285714285
obliged to prevent a terrible injustice opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8153269195770508,0.8159569343158655,0.07692307692307693
obliged to prevent a terrible injustice opposed by mental weakness,then we must suffer the consequences said i chieerlessly,0.8220242508745679,0.8184858683369987,0.0
obliged to prevent a terrible injustice opposed by mental weakness,thus ignorance overwhelms learning muttered prebble and brute force subdues the mind,0.8058229606251041,0.7895545868860595,0.0
obliged to prevent a terrible injustice opposed by false accusation,i always look with suspicion upon a cause that is bolstered up with threats,0.8064864551595261,0.7874800930212575,0.0
obliged to prevent a terrible injustice opposed by suspicion,i always look with suspicion upon a cause that is bolstered up with threats,0.8366458520783865,0.8201092856332908,0.09090909090909093
obliged to prevent a terrible injustice opposed by duty to country,as reformers you will do your share to preserve our noble country from dire calamities that threaten it,0.8017493022867804,0.7960745288405582,0.07142857142857142
relief from imprisonment opposed by physical weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8233564496438855,0.8237852831019008,0.0
desired accomplishment opposed by mental weakness,nature has denied them the power of speech yet see how they have surmounted the difficulty,0.8038650858630937,0.7957310235858644,0.0
obliged to risk health in an effort to prove ones strength,however it may be in my power to give you more confidence in the undertaking,0.8003691316388928,0.8003817211400676,0.0
obliged to risk happiness in an effort to prove ones strength,however it may be in my power to give you more confidence in the undertaking,0.8119113162177826,0.8094081403575859,0.0
obliged to prevent a crime or injury opposed by danger to life,then we must suffer the consequences said i chieerlessly,0.8416681879387446,0.8415910569933918,0.0
obliged to prevent a crime or injury opposed by legal procedure,the detection of crime would be an easy matter and on the testimony of the indexograph alone justice could be meted out without the intermediate application of the courts,0.8188206271215577,0.8136673473755043,0.05263157894736842
desired vengeance against a tyrant or oppressor opposed by lack of information,this threat had the desired result,0.8023535893118652,0.7973829151846114,0.1111111111111111
obliged to prevent a terrible injustice opposed by lack of facilities,then we must suffer the consequences said i chieerlessly,0.8066394261788021,0.806806996846557,0.0
desired vengeance against a cheater opposed by lack of facilities,by allowing them to work off their ardor in a more theatrical way their purpose was accomplished without violence,0.8028217549475472,0.7901328930303195,0.0
desired vengeance against a cheater opposed by lack of facilities,this threat had the desired result,0.8148615467389844,0.812091562994979,0.125
desired vengeance against a cheater opposed by lack of facilities,the mental effort necessary to keep the enslaved churs under subjection must be enormous,0.8023462348860604,0.7504793508295355,0.0
obliged to risk happiness in an effort to undertake a dangerous mission,it likewise gave him a realizing sense of the danger of the mission he was about to undertake,0.8074815884229601,0.7994022346235361,0.16666666666666666
desired vengeance against one who has caused loss of valuables opposed by duty to country,there must be a sacrifice yima whatever i do said if i leave the country i sacrifice you if i yield up my life,0.8103980004773239,0.7818349340046509,0.06666666666666668
desired vengeance against one who has caused loss of valuables opposed by lack of facilities,he may have been laboring under terrible delusions but his resource certainly commanded respect,0.8078154149333827,0.8048954022806286,0.0
desired vengeance against one who has caused loss of valuables opposed by lack of facilities,this threat had the desired result,0.8023913559477647,0.801771347566613,0.1
desired vengeance against one who has caused loss of valuables opposed by lack of facilities,the mental effort necessary to keep the enslaved churs under subjection must be enormous,0.8238254035852881,0.7829873227924773,0.0
desired vengeance against one who has caused loss of valuables opposed by lack of facilities,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8028176410916941,0.7904582602316444,0.0
obliged to restore health of happiness to a loved one opposed by duty to religion,merely to touch it restores a mortal to health physical and moral,0.8014787729495569,0.7840551217855674,0.15384615384615385
desired vengeance against race nation or clan opposed by lack of information,granted that these man brutes were subjects of a ruling race where were the real lords of the country or some one in authority to whom we could make appeal,0.8136297023242238,0.8162313492390768,0.05882352941176471
desired vengeance against a rival in love opposed by friends,he was a dashing young spark loved his adopted country with all his heart and soul and was ready at all times with his sword or his fists to avenge a personal affront or give aid to a friend,0.8147248285781222,0.7389745805635438,0.09523809523809523
relief from injury opposed by physical weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8490768120699532,0.8502606007120749,0.0
desired vengeance against one who has caused injury opposed by poverty,this threat had the desired result,0.8138779286974306,0.8132680340659509,0.125
desired vengeance against one who has caused injury opposed by poverty,then we must suffer the consequences said i chieerlessly,0.8379801522008823,0.8374083951268041,0.0
