Source,Compare,Value,Val Type 2,Val Type 3
desired vengeance against one who has caused injury opposed by enemies,this threat had the desired result,0.8094129479023423,0.8032895873049543,0.125
desired vengeance against one who has caused injury opposed by danger to life,this threat had the desired result,0.8308446525187615,0.8279978738654131,0.1111111111111111
desired vengeance against one who has caused injury opposed by danger to life,then we must suffer the consequences said i chieerlessly,0.8190620497043953,0.8155090831277604,0.0
relief from imprisonment opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.802829292773663,0.8029272765424529,0.09090909090909093
obliged to restore health or happiness to a loved one opposed by lack of influence,merely to touch it restores a mortal to health physical and moral,0.8229123458136954,0.8068344121526209,0.15384615384615385
obliged to restore health or happiness to a loved one opposed by physical weakness,merely to touch it restores a mortal to health physical and moral,0.8794520848236583,0.8740212804768109,0.25
desired vengeance against one who has caused loss of valuables opposed by danger to life,this threat had the desired result,0.8205137581101972,0.8223224782061767,0.1
desired vengeance against one who has caused injury opposed by mental weakness,the remedy too you would consider no remedy at all but a useless infliction of discomfort and mental anguish,0.8043618927834817,0.8035209727266568,0.07692307692307693
desired vengeance against one who has caused injury opposed by mental weakness,this threat had the desired result,0.8079777802474309,0.8050816349890727,0.1111111111111111
lover falsely accused of committing a crime,why did the girl commit suicide,0.8080065711068914,0.7856505401121071,0.14285714285714285
a misunderstanding is caused by an accident,there would be no one to see the cause of the accident no one to prevent its inevitable result,0.8549464171434656,0.8547987191635252,0.3333333333333333
lover accused of deception as to his identity,but for my meddling you would not have been here to betray our identity,0.8218529767463933,0.8251730266007758,0.16666666666666666
beloved accused of deception as to identity,but for my meddling you would not have been here to betray our identity,0.8463006359255512,0.8481646563429543,0.16666666666666666
remorse threatens to result in selfdestruction,this threat had the desired result,0.8120474394749915,0.8106115382812241,0.16666666666666666
revenge is sought against an immortal for having brought loss of liberty,who knows but that they may have gone down to death in seeking to save the treasure for us,0.8243867513766544,0.8067336985908097,0.1
revenge is sought against an immortal for having brought loss of happiness,who knows but that they may have gone down to death in seeking to save the treasure for us,0.8031459368911197,0.7957385685012446,0.1
revenge is sought against an immortal for having brought loss of life,who knows but that they may have gone down to death in seeking to save the treasure for us,0.8221592361914316,0.8138550976805549,0.1
an innocent person is accused of having committed a robbery,why did the girl commit suicide,0.8196424087297581,0.8086851734873857,0.14285714285714285
an innocent person is accused of having committed a murder,why did the girl commit suicide,0.8401795793599071,0.8274798747188755,0.14285714285714285
madness or mental derangement threatens loss of power,he says the blight has fallen and that the mental powers of the nyllites are dethroned,0.8397708542753183,0.8172084570066911,0.2
madness or mental derangement threatens loss of power,our powers of mind have suffered eclipse,0.8153532355538834,0.8157826601137863,0.1111111111111111
fortune is threatened by a religious revolt,as reformers you will do your share to preserve our noble country from dire calamities that threaten it,0.8184536625771737,0.8238396532321293,0.09090909090909093
fortune is threatened by a religious revolt,as reformers you will do your share to preserve our noble country from dire calamities that threaten it,0.8184536625771737,0.8238396532321293,0.09090909090909093
about to permit an unrecognized brother to commit suicide,why did the girl commit suicide,0.8245905535609653,0.8156103363719575,0.3333333333333333
about to permit an unrecognized daughter to commit suicide,why did the girl commit suicide,0.8411476898263721,0.8279881838637742,0.3333333333333333
about to permit an unrecognized loved one to commit suicide,why did the girl commit suicide,0.8117785217504149,0.7990150451267556,0.3333333333333333
about to permit an unrecognized mother to commit suicide,why did the girl commit suicide,0.8326949047297924,0.8295239484093768,0.3333333333333333
about to permit an unrecognized sister to commit suicide,why did the girl commit suicide,0.8581720660454342,0.8499712689570247,0.3333333333333333
about to permit an unrecognized father to commit suicide,why did the girl commit suicide,0.8134141592670076,0.8082629013824736,0.3333333333333333
where what appears to be a plot to ruin a character or characters is simply a wellthoughtplan of action to put him or her or them to the supreme test  and they make good,here she not only gives a perfect description of the character but of her past as well while at the same time keeping the action in the story moving,0.8098181899728283,0.8083752359919878,0.1111111111111111
wherein there has been a miscalculation in time or dates which being discovered at the last minute saves the day,days perhaps you forget that we cannot by any possibility survive for more than a week,0.8281912643665891,0.8240339407952063,0.07692307692307693
wherein the enemy is attacked by mistake by his friends,she thought the cowardly pack were charging upon the defenseless women and did not dream that she alone was the object of their his friend the enemy attack,0.8125068496315803,0.7667667402688579,0.21428571428571427
wherein it develops that a character in the story has a dual personality,in this story the author first establishes a highly dramatic situation by telling you in the first five lines that one of his characters is out to kill the other one thereby also establishing a strong thread of suspense and creating in your mind a desire to know the whys and wherefores or what it is all about,0.8317431753113097,0.8397624161149218,0.08
indebtedness stands in the way,but you and your father are not going to stand in my way,0.8112648802533191,0.8515721195657436,0.5
the probability of having ones identity questioned,there were certain questions to be answered by all of you in order that identity might be proved beyond all peradventure,0.8264793338325606,0.8293999881483975,0.2
the necessity to determine the good intentions of a person,he made it his ex clusive aim to please waffle and thus was always sure of being on good terms with himself whatever might be the state of his feelings toward the rest of mankind,0.8033665930556477,0.7764854808677099,0.047619047619047616
a rival who exceeds one in physical power,slowly his physical powers were failing but his resolution grew as his strength diminished,0.8049817057716891,0.7108892006452275,0.2
a rival who exceeds one in physical power,in destroying gravity i produce a power equalled by no other force in the world,0.8083735643269779,0.7920747553707829,0.1
a rival who exceeds one in physical power,these mercurials are possessed of ways and means beyond our earthly powers to combat,0.8105722687562112,0.7703164985218903,0.09090909090909093
the physical welfare of a loved one is endangered,merely to touch it restores a mortal to health physical and moral,0.8188265677098732,0.8003991231243192,0.1
the need to verify information,you mean that you will give the information,0.8493425122464333,0.8569780656828833,0.2
the need to verify information,for instance it would have been possible for him to give information that would be a detriment to prebble and me,0.8132351707557758,0.8306028104364176,0.125
the handicap of physical incapacity,what you need and all you need is exercise physical and mental,0.8150619679698515,0.8180019768950527,0.16666666666666666
to be confronted by possible risking of a life,i have reason to believe that you fight friends from cover with a reckless disregard of life and consequences,0.8066237939871596,0.8080041917269539,0.08333333333333333
the possibility of being deprived of valuable property,i wonder what form of property is considered most valuable to these mercurials,0.8213111526040541,0.8234308027145268,0.25
the need to verify the truth of an important message,messages are usually quite important if they are telegraphed should have said that it is not very im portant now so we need not concern ourselves any further about it,0.8306754548814244,0.8429369371077648,0.3
the handicap of a mental problem,what you need and all you need is exercise physical and mental,0.8019433072801561,0.8051460672777901,0.16666666666666666
the necessity of finding a clue,that was the reason it was not found on you when we were searched,0.8364860429050422,0.8341145498124436,0.2
the necessity to discover the method of operation of a mechanical device,but it was a very primitive method of transportation,0.8120934780602527,0.8139536023580116,0.125
an epidemic breaks out aboard ship,our dangers are nearly over with prebble said soon be aboard ship and under the flag,0.8092508547485644,0.8350055844242257,0.2222222222222222
there is a masquerade aboard a river boat,when they came he sneezed himself down to the landing sneezed himself into the boat and went sneezing up the river,0.8056602650016479,0.8205367814214347,0.3333333333333333
there is an invasion aboard ship,our dangers are nearly over with prebble said soon be aboard ship and under the flag,0.831586866161588,0.8184330410765902,0.25
an attack is made in a mythical kingdom,i will make you ruler of one of the captured kingdoms,0.8021058769647519,0.8018866755958378,0.2
there is an attack aboard ship,our dangers are nearly over with prebble said soon be aboard ship and under the flag,0.8479079695501509,0.8584863716440934,0.25
a carousal takes place aboard a river boat,when they came he sneezed himself down to the landing sneezed himself into the boat and went sneezing up the river,0.8370510187855842,0.8676450249315036,0.2857142857142857
there is a riot aboard ship,our dangers are nearly over with prebble said soon be aboard ship and under the flag,0.8573579993728848,0.8674220730607974,0.25
a carousal takes place in a bandits camp,i found the chinaman camping out at a waterhole between here and town,0.8150844585490038,0.8212299118332546,0.125
there is a fire aboard ship,our dangers are nearly over with prebble said soon be aboard ship and under the flag,0.8029444631825423,0.8343804938709302,0.25
there is a collision of a river boat,when they came he sneezed himself down to the landing sneezed himself into the boat and went sneezing up the river,0.855269382192442,0.8863983177143044,0.4
a race track is the scene of a breakdown,by then stubbs had raced to the scene,0.8039211832677168,0.8047400548779283,0.4
there is a fight aboard ship,our dangers are nearly over with prebble said soon be aboard ship and under the flag,0.8163853690141208,0.8379290736174825,0.25
there is an attack in a forest,we could not take to trees for the attacking force was between us and the grove,0.803854455422383,0.8295371043820817,0.2
there is an attack in a mining town,no work was going on at the mariquita mine and i think i cannot be positivethat there were some from there concerned in that attack on you by the town canal,0.8017974259433622,0.7964682769704273,0.25
the escape of a prisoner,from that ipse dixit there is no escape,0.840312515571554,0.8473717015089964,0.25
one is given a false clue or information by an employee,you mean that you will give the information,0.8053319221562206,0.8149459552651993,0.3333333333333333
to learn that a friend or a loved one is consorting with the enemy,his friend the enemy have you made any guess as to what they are here for,0.8114908669798678,0.7957760696990317,0.3333333333333333
one is given a false clue or information by an employer,you mean that you will give the information,0.8029302792887609,0.8124762900927794,0.3333333333333333
escape of hostage,from that ipse dixit there is no escape,0.8329037593317149,0.8256504857803495,0.25
it becomes necessary to rescue a living sacrifice to a god,there must be a sacrifice yima whatever i do said if i leave the country i sacrifice you if i yield up my life,0.8175763589888128,0.8062846410833574,0.07692307692307693
the loss of reward is promised as the result of daring effort,the result was all that i had dared to hope,0.8106763349374643,0.810802625672462,0.2857142857142857
erroneous judgment threatens the loss of life,then we must suffer the consequences said i chieerlessly,0.8089960672162534,0.8114493212201196,0.0
the loss of citizenship impends as the result of fatal indiscretion,then we must suffer the consequences said i chieerlessly,0.8025694817286999,0.805694486069126,0.0
the loss of citizenship impends as the result of fatal indiscretion,there would be no one to see the cause of the accident no one to prevent its inevitable result,0.8102822838273824,0.8086754830570104,0.1
the loss of life impends as the result of fatal indiscretion,then we must suffer the consequences said i chieerlessly,0.8334543051056105,0.8348496430492558,0.0
the loss of life impends as the result of fatal indiscretion,there would be no one to see the cause of the accident no one to prevent its inevitable result,0.8076781099631483,0.807750998649548,0.1
madness is impending as the result of an unfortunate,my impending doom strange as it may seem had a quieting effect upon my nerves,0.8076078611717126,0.7549823133337218,0.0
the loss of reputation is promised as the result of daring effort,the result was all that i had dared to hope,0.8084050971022056,0.8064638666597983,0.2857142857142857
fatal ambition promises to cause the loss of life,then we must suffer the consequences said i chieerlessly,0.8059268059799183,0.8080038257903407,0.0
the loss of sanity impends as the result of fatal indiscretion,then we must suffer the consequences said i chieerlessly,0.8131005898853769,0.8130186116436656,0.0
the loss of life is promised as the result of daring effort,possibly but while there is life there is hope and i mean to make the attempt,0.8310145201531149,0.8321467365676792,0.1
the loss of life is promised as the result of daring effort,the result was all that i had dared to hope,0.8167961277107489,0.8173109613070693,0.2857142857142857
the loss of liberty is promised as the result of daring effort,the result was all that i had dared to hope,0.8055349403154265,0.8042034607201888,0.2857142857142857
the loss of citizenship is promised as the result of daring effort,the result was all that i had dared to hope,0.8047060458662083,0.8042704098000114,0.2857142857142857
erroneous judgment threatens to cause abduction,i always look with suspicion upon a cause that is bolstered up with threats,0.8038717983538393,0.7632745175758497,0.1
the loss of protection of the law impends as the result of fatal indiscretion,then we must suffer the consequences said i chieerlessly,0.8020842564598021,0.8041624885688257,0.0
the loss of protection of the law impends as the result of fatal indiscretion,there would be no one to see the cause of the accident no one to prevent its inevitable result,0.8127074052861925,0.8125625127003596,0.09090909090909093
the loss of sanity is promised as the result of daring effort,the result was all that i had dared to hope,0.8278867671838057,0.8283772170960024,0.2857142857142857
the loss of a loved one impends as the result of fatal indiscretion,then we must suffer the consequences said i chieerlessly,0.8119863703872467,0.8149423263066908,0.0
the loss of a loved one is promised as the result of daring effort,the result was all that i had dared to hope,0.8174339534303278,0.8167472309496169,0.2857142857142857
fatal ambition promises to cause the loss of sanity,then we must suffer the consequences said i chieerlessly,0.8092830872564849,0.8099049230025095,0.0
the loss of victory is promised as the result of daring effort,the result was all that i had dared to hope,0.8042412311559974,0.8047003766149268,0.2857142857142857
there is a personal combat with knives or swords,but sword and spear were useless against them,0.8271928916999461,0.8202939553838148,0.16666666666666666
to exhaust the enemys food supply,we have probably eaten the food supply of the entire district,0.8008915034326487,0.7888532820585407,0.25
to prevent torture from an accident,there would be no one to see the cause of the accident no one to prevent its inevitable result,0.8052447339155263,0.8008281221106036,0.3333333333333333
food supplies are intercepted,we have probably eaten the food supply of the entire district,0.8038592626601129,0.8029583892315648,0.2857142857142857
there is a storm of wind,by the following morning the storm had blown itself out the wind had died down to a skippers breeze and the heavy sea was slowly subsiding,0.8342246919859712,0.8651892916043062,0.16666666666666666
there is a runway of a street car,while he was uttering this oraculaf comment whipple was just crossing the street car track to drive into a garage,0.8191437218407941,0.8507137498187818,0.2
there is a particular conflict between sexes over a matter of principle,in love and war however all means are supposed to be fair and he was endeavoring to apply that principle in the present case,0.8085332354707879,0.8273295070475265,0.06666666666666668
there is a carousal aboard ship,see here i went on behind us is the ship and the ships crew,0.8108452820612814,0.8166438060176037,0.2
there is a carousal aboard ship,our dangers are nearly over with prebble said soon be aboard ship and under the flag,0.8505412812659585,0.8616422034074614,0.25
there is a spectacular warning given to lumbermen,the warning giving you is for your own good,0.8059368654949871,0.8029415937599066,0.4
there is a spectacular break of machinery or implements on building construction,muglugs were at work building other muglugs,0.8004168301641534,0.7659841024173522,0.125
there is a carousal of enemies,here was a deserter from the enemy a man with a grievance,0.813297859692518,0.7990667475721328,0.25
a loses his heart to b a woman he does not know and wishes to marry her,like timon of athens he yearned for some desert place where he could forget the ingratitude of those whom he had believed to be friends and kill all thoughts of the girl ethel who had married a better man,0.8005882173358523,0.8002279385498551,0.05
b desiring love has never had a lover and feels the keenly,salis have never felt more humiliated in my life,0.8012252978074539,0.7911606415138751,0.2
a presents his sweetheart b with a novel and the story unknown to a contains a character described as an adventuress in terms that exactly fit b or the novel which a by mistake wraps up and sends to b was a gift to a from a former sweetheart her name and his on the fly leaf and various love passages marked or there is something left by chance between the pages of the book at which b takes offense or some of the incidents of the story approximate events in the affair of a and b with slighting references to b,then eight paragraphs later he describes in less than one hundred words the events leading up to the crisis with which he opens the story and presents the entire background and complication at the same time giving you a history of his characters,0.8025929545944364,0.8042390495919651,0.09803921568627452
a in love with b pretends to be his deceased friend a who was betrothed to b b and her family hearing of as death at last believe a to be the spectre of a,ever since their fathers death they had quarreled so,0.8100862753225119,0.8061150386106959,0.0625
b in love with a discovers secretly that a no longer loves her although he is willing to marry her as he has promised,certainly my love deferred her father whatever is mine will some day be yours,0.8022739213262667,0.8156384950771279,0.06666666666666668
b not in love with a for certain reasons proposes to a not in love with b,in love and war however all means are supposed to be fair and he was endeavoring to apply that principle in the present case,0.8008600426449579,0.8250135180146395,0.06666666666666668
a by his enterprises in altruism finds that his hard nature undergoes a beneficial change,the skill they showed the arts they applied the highly developed mental processes that were theirs were the natural concomitants of a civilization marked at every turn by ways and means to us oftentimes inexplicable i am writing these experiences with painstaking care and if the reader will abide with me to the end i promisethat he shall not only be instructed and thrilled but convinced as well wa then for the first shock,0.8120459068428053,0.8159331689805894,0.0
a in spite of the fact that there are reasons why he should not marry nevertheless plans to do so,i merely wished to point out what even you must admit to be a fact,0.8000193691718104,0.7774483785846928,0.08333333333333333
a overwhelmed by in love commits suicide,why did the girl commit suicide,0.8129234403197845,0.8075525621715084,0.4
a wealthv and desiring to be poor has married b in order that she may spend his money,their lives shall pay for this and a poor enough forfeit it is,0.8118716270047813,0.8048439590301577,0.07692307692307693
a wealthv and desiring to be poor has married b in order that she may spend his money,but like to lavish some of this money on you if i can to buy happiness with it and i canot think of any happier way to spend it than to spend jt with you do wish you could save it wes save it and use it in getting ahead,0.8167212824480535,0.804799810356255,0.10526315789473684
a calls on his friend a,he was bluffing you said he and like a friend like an old partner you called his bluff,0.8166511030060768,0.8115799040647876,0.4
b at the cost of her own life heroically saves from destruction the life work of her husband a,you saved my life will save yours,0.8390316539349484,0.8259545260298169,0.25
a dies as the result of a conspiracy between b and a and b suffers remorse,then we must suffer the consequences said i chieerlessly,0.8103100453533657,0.8130063872272631,0.125
seeking secretly to preserve another from danger,who knows but that they may have gone down to death in seeking to save the treasure for us,0.8125740661888725,0.8121287056614982,0.1111111111111111
a and b man and wife leave the city and search in the country for their ideal of what life should be,by leaving my country with you i shall be the happiest woman in the world,0.8046943115168724,0.8016678787948871,0.16666666666666666
a loses his job,she had lost her job donot know what do,0.8637889027267881,0.8648967547867243,0.6666666666666666
a considers himself a transgressor until he discovers that his supposed transgression was never committed,since he was known to be mentally unsound no crime could be attached to his act shall tell the truth of it i declared,0.8004669082107614,0.8126839076028568,0.0
seeking secretly to preserve another from danger,who knows but that they may have gone down to death in seeking to save the treasure for us,0.8125740661888725,0.8121287056614982,0.1111111111111111
a after a mysterious absence of many years returns to his old home town,the return to home and friends of these four long given up for dead caused a sensation throughout the country,0.8150001243219918,0.7766699672501759,0.1176470588235294
a is a youth who sheltered from the world and pampered by doting parents has no true conception of life and no ability to face its rugged issues,these callow beginnings of the old old tale are for the most part as substantial as a childs bubble just about yet occasionally be it known men and women have ideals and will strike their colors the very moment the ideal comes into their lives,0.8102593857854362,0.7976083890622307,0.03571428571428571
a is a youth who sheltered from the world and pampered by doting parents has no true conception of life and no ability to face its rugged issues,the child of the most honest parents in the world will be marred for life if abandoned in the tender years to evil surroundings but he will grow up a credit to those who bore him if right teachings are sifted into his environment with discrimination and care,0.8237440741558197,0.8217966832377359,0.1
a has recovered a stolen object x and is on his way to return it to its owner,recovering stolen property and returning it to the rightful owner is a meritorious act,0.8257527325504932,0.7925167653220351,0.3636363636363637
a on his way to return to the owner a stolen object x which he has recovered loses the object and again seeks to recover it,recovering stolen property and returning it to the rightful owner is a meritorious act,0.8194786746867241,0.7851406056908884,0.3076923076923077
a a writer unconsciously plagiarizes from the work of another author in producing a literary masterpiece,importance of literary style were it not for the clever literary style employed in the writing of a great many shortshort stories which have been accepted and published they would have qualified as ordinary shortstories only,0.8161127648468346,0.8555803290809563,0.043478260869565216
a told that he has only a few months to live discovers that the doctor was in error and that he still has a long life ahead of him,he might live a week the doctor said or he might drag out a miserable existence for a year but his end was sure to come,0.8536405517168569,0.8512241362935796,0.1111111111111111
a told that he has only a few months to live discovers that the doctor was in error and that he still has a long life ahead of him,days perhaps you forget that we cannot by any possibility survive for more than a week,0.8107636184515159,0.7940501494818681,0.0
a told that he has only a few months to live discovers that the doctor was in error and that he still has a long life ahead of him,as soon as i found i had thirty years to live instead of only six months of course my deal with you was off,0.8025583597473083,0.7902900007824655,0.1111111111111111
a seeking to finance himself gambles with money not his own and loses it,you have risked a good deal of money too andpardon me for saying do not think it is money you could afford to lose,0.8285248441801117,0.8377546163849027,0.2222222222222222
a seeking information as to his proper course is under the delusion that everyone is giving him false directions,for instance it would have been possible for him to give information that would be a detriment to prebble and me,0.805984906546247,0.7789964240522526,0.15384615384615385
a discovers that b supposed to have been murdered really committed suicide,why did the girl commit suicide,0.8066056118493815,0.7865070878916152,0.25
a tramping along a country road sees a satchel x drop from a passing automobile and takes possession of it,we will lie in wait along the road then with the aid of the shotgun you can take possession of the first car that comes along,0.8136801286772068,0.8505564108585921,0.1875
seeking secretly to preserve another from danger,who knows but that they may have gone down to death in seeking to save the treasure for us,0.8125740661888725,0.8121287056614982,0.1111111111111111
a tells his friend a that he has stolen money from a in order to help a,i want to help you to be your friend,0.8209763337228215,0.8272109915355348,0.2857142857142857
a tells his friend a that he has stolen money from a in order to help a,then well make a prisoner of you and keep you until your friends send the money,0.8673842807805767,0.8655548360669274,0.2
a tells his friend a that he has stolen money from a in order to help a,katie told me yesterday that you are desperately in need of this amount of money whipple went on as he passed over the check and i am glad to oblige an old friend,0.8163929276825118,0.8167845973638335,0.17647058823529413
a tells his friend a that he has stolen money from a in order to help a,whenever i came into town with a little money to spend mamie and lorena were all for helping me get rid of it while you were always asking me to put it in the bank or pay my debts,0.8093474744528235,0.8055608221380562,0.10526315789473684
a a mediocre person undergoes an experience which inspires him with grandiose ideas of his power and ability,since then our minds have developed in power to an extent that gives us no fear of our traditional enemies,0.8164572329460862,0.7836762785680793,0.05882352941176471
a suspected of treachery by his friend a in a daring rescue saves the property and perhaps the life of a and proves his faithfulness by a revelation of the danger to which a unknown to himself was exposed,i have reason to believe that you fight friends from cover with a reckless disregard of life and consequences,0.8108032724367421,0.8123622954204988,0.09090909090909093
b while carrying out an enterprise is rescued from imminent danger by a,had he carried out his intention a runaway would have been imminent,0.8049179613424784,0.793206422346182,0.25
a given all he thought necessary for his happiness finds there is still something lacking something in himself,i gave much thought to the matter,0.8113829589297307,0.8114297554900946,0.1
a through erring imagination becomes discontented with his life and surroundings a discontented in a spirit of revolt seeks to achieve contentment,did he not recover his senses and a true outlook upon life at one and the same time,0.8152932847434821,0.807778569119235,0.0625
a has been mysteriously absent from his home foi long years,but our days are six months long,0.8056093034013924,0.7995561601086684,0.1111111111111111
