Source,Compare,Value,Val Type 2,Val Type 3
desire vengeance cheater oppose lack influence,since mind develop power extent give fear traditional enemy,0.8031808581993635,0.7848742035026952,0.0
desire vengeance race nation clan oppose lack influence,grant brute subject ruling race real lord country authority appeal,0.8090936026799692,0.8266239724450679,0.05882352941176471
desire vengeance race nation clan oppose duty religion,grant brute subject ruling race real lord country authority appeal,0.8060449178236562,0.8215811819114848,0.05882352941176471
oblige restore health happiness loved oppose mental weakness,merely touch restore mortal health physical moral,0.8713090834612832,0.879210580604067,0.15384615384615385
desire vengeance cause injury oppose lack influence,threat desire result,0.8184997652082983,0.8399374562717393,0.1111111111111111
desire vengeance cause injury oppose lack influence,must suffer consequence,0.8033277038299533,0.8273973454322828,0.0
desire vengeance race nation clan oppose lack facility,grant brute subject ruling race real lord country authority appeal,0.8074828478909406,0.8284531515220623,0.05882352941176471
desire vengeance cause injury oppose rival,threat desire result,0.8083333370004849,0.8275195711395958,0.125
desire vengeance cause loss valuable oppose danger life,threat desire result,0.8157189083648808,0.8417243030746967,0.1
desire vengeance cause injury oppose suspicion,always suspicion upon cause bolster threat,0.8027611496355559,0.8222427375471533,0.2
desire vengeance cause injury oppose suspicion,threat desire result,0.8336400996520533,0.8543915602549701,0.125
oblige solve mystery phenomenon oppose lack information,appal information nevertheless prove merely fractional part truth,0.8054132742052301,0.8168974986644824,0.07142857142857142
oblige solve mystery phenomenon oppose lack information,nevertheless probe mind work case develop extraordinary fact less popham visit quinn latter request,0.8039352254769697,0.8178795196704988,0.0
desire vengeance cause injury oppose lack facility,threat desire result,0.8251910027626541,0.8486634411179391,0.1111111111111111
desire vengeance insulter oppose danger life,threat desire result,0.8012110883839412,0.8270624648445484,0.125
oblige restore health happiness loved oppose lack information,merely touch restore mortal health physical moral,0.8114997932447605,0.8186069719969278,0.15384615384615385
desire vengeance cause injury oppose false accusation,always suspicion upon cause bolster threat,0.8046581937953786,0.8245455558936716,0.08333333333333333
desire vengeance cause injury oppose false accusation,threat desire result,0.8093833050988198,0.8333888807184578,0.1111111111111111
desire vengeance cause loss valuable oppose suspicion,threat desire result,0.828638220970403,0.8517499536063606,0.1111111111111111
desire vengeance cause injury oppose lack information,threat desire result,0.8435861707172919,0.8626049740593256,0.1111111111111111
desire vengeance cause injury oppose enemy,threat desire result,0.8070897488475425,0.8337394718617653,0.125
desire vengeance cause injury oppose danger life,threat desire result,0.8276036326451529,0.851683708489846,0.1111111111111111
desire vengeance cause injury oppose danger life,must suffer consequence,0.8166257982010175,0.8453176546754082,0.0
desire vengeance insulter oppose lack influence,since mind develop power extent give fear traditional enemy,0.8137620161257478,0.7947257123950623,0.0
desire vengeance insulter oppose lack information,threat desire result,0.8101377186575115,0.8231806289449477,0.125
oblige prevent catastrophe oppose physical weakness,sali declare human undergo awful peril hardship polar discovery without overthrow mental poise,0.8055718302244681,0.8316071815642959,0.0
desire vengeance insulter oppose mental weakness,threat desire result,0.8009212718581878,0.8207153191624293,0.125
oblige identify unknown person oppose lack information,instance possible give information detriment prebble,0.8174928239157633,0.8349643071142514,0.08333333333333333
oblige prevent crime injury oppose physical weakness,must suffer consequence,0.803593574953378,0.8259066111412267,0.0
oblige solve mystery phenomenon oppose lack influence,therefore subject influence,0.8114264306375352,0.8258478360742755,0.1111111111111111
oblige solve mystery phenomenon oppose mental weakness,sympathy aspiration plainly trancelike condition scientific knowledge wrestle recondite enigma complete exclusion present unhappy state,0.8026172584856774,0.8227914384736437,0.0
desire vengeance cheater oppose lack information,threat desire result,0.80413904133755,0.8170694380067514,0.125
relief imprisonment oppose mental weakness,remedy consider remedy useless infliction discomfort mental anguish,0.8241797312239668,0.8458170285917103,0.09090909090909093
oblige restore health happiness loved oppose lack influence,merely touch restore mortal health physical moral,0.8248364819706037,0.8313960001878814,0.15384615384615385
oblige restore health happiness loved oppose physical weakness,merely touch restore mortal health physical moral,0.8921427575419085,0.8970621512158067,0.25
relief unjust accusation oppose mental weakness,remedy consider remedy useless infliction discomfort mental anguish,0.8191895186852042,0.8315833103801189,0.08333333333333333
oblige solve mystery phenomenon oppose physical weakness,sympathy aspiration plainly trancelike condition scientific knowledge wrestle recondite enigma complete exclusion present unhappy state,0.8085379545984849,0.8274356428851162,0.0
oblige identify unknown person oppose lack influence,therefore subject influence,0.8047107235295352,0.8210001089138963,0.1111111111111111
desire vengeance cause loss valuable oppose danger life,threat desire result,0.8157189083648808,0.8417243030746967,0.1
relief prosecution oppose mental weakness,remedy consider remedy useless infliction discomfort mental anguish,0.8062611141542719,0.8266205941511556,0.09090909090909093
oblige solve mystery phenomenon oppose poverty,intimate term conscience many year thus suddenly overmaster drive reformation mystery beyond power explain,0.8006810490820809,0.8005934245016597,0.05263157894736842
desire vengeance cause injury oppose duty religion,threat desire result,0.8025367006505655,0.8257825631119435,0.1111111111111111
relief persecution oppose physical weakness,remedy consider remedy useless infliction discomfort mental anguish,0.8251531613384149,0.844089151018355,0.0
relief prosecution oppose mental weakness,remedy consider remedy useless infliction discomfort mental anguish,0.8062611141542719,0.8266205941511556,0.09090909090909093
relief habit oppose physical weakness,remedy consider remedy useless infliction discomfort mental anguish,0.8022623870680243,0.8299836192637373,0.0
desire vengeance cause injury oppose mental weakness,remedy consider remedy useless infliction discomfort mental anguish,0.8165460877244691,0.8412290083836078,0.07692307692307693
desire vengeance cause injury oppose mental weakness,threat desire result,0.8133775295709931,0.8373164780221733,0.1111111111111111
lover falsely accuse commit crime,girl commit suicide,0.8309238718226976,0.8141089550608954,0.14285714285714285
misunderstanding cause accident,cause accident prevent inevitable result,0.853218526593841,0.870087893506873,0.3333333333333333
lover accuse deception identity,meddling betray identity,0.8295202565178421,0.832433431258138,0.16666666666666666
beloved falsely accuse commit offense,commit heinous offense captain,0.8246344103786908,0.824552910329009,0.2857142857142857
lover falsely accuse commit offense,commit heinous offense captain,0.8075816008724576,0.8075983321987118,0.2857142857142857
lover falsely accuse commit offense,girl commit suicide,0.8087707541465072,0.7937528267753261,0.14285714285714285
belove falsely accuse commit crime,girl commit suicide,0.8001000473282113,0.7745779348149056,0.14285714285714285
beloved accuse deception identity,meddling betray identity,0.8603132949734107,0.8624534364525311,0.16666666666666666
remorse threaten result selfdestruction,threat desire result,0.814179533755307,0.8319236904840449,0.16666666666666666
physical misfortune injury threaten kinsman,must suffer consequence,0.8021304997803044,0.8160071389954778,0.0
revenge seek immortal bring loss liberty,may death seek save treasure,0.8255041970889858,0.8301654105536664,0.1
revenge seek immortal bring loss happiness,may death seek save treasure,0.8131636403888669,0.8251290203229744,0.1
revenge seek immortal bring loss life,may death seek save treasure,0.8221738858055413,0.8440541204133768,0.1
madness mental derangement threaten loss achievement,sali declare human undergo awful peril hardship polar discovery without overthrow mental poise,0.8024892216147793,0.8229863500404142,0.05555555555555555
innocent person accuse commit robbery,girl commit suicide,0.8471610300649309,0.8489040795831982,0.14285714285714285
madness mental derangement threaten loss advantage,remedy consider remedy useless infliction discomfort mental anguish,0.8149672622929343,0.841995790364527,0.08333333333333333
innocent person accuse commit murder,girl commit suicide,0.8560449342847002,0.8531546913163411,0.14285714285714285
madness mental derangement threaten loss relief,remedy consider remedy useless infliction discomfort mental anguish,0.8159096157234337,0.8415120508836559,0.08333333333333333
madness mental derangement threaten loss power,blight fall mental power nyllite dethrone,0.8142266677425484,0.8423372785793717,0.2
madness mental derangement threaten loss power,power mind suffer eclipse,0.8023838573072265,0.8339607549994622,0.1111111111111111
madness mental derangement threaten loss health,remedy consider remedy useless infliction discomfort mental anguish,0.8125005904546121,0.8333086400939943,0.08333333333333333
fortune threaten religious revolt,reformer share preserve noble country dire calamity threaten,0.8519825724431356,0.8597443468807628,0.09090909090909093
learn loved disloyal,learn assure trust,0.8035452960250314,0.8036503978377559,0.2
fortune threaten religious revolt,reformer share preserve noble country dire calamity threaten,0.8519825724431356,0.8597443468807628,0.09090909090909093
permit unrecognized brother commit suicide,girl commit suicide,0.8291945527390738,0.8307992605185519,0.3333333333333333
permit unrecognized daughter commit suicide,girl commit suicide,0.8376218390102009,0.8352728291221607,0.3333333333333333
permit unrecognized love commit suicide,girl commit suicide,0.8051533075205579,0.812541056876241,0.3333333333333333
oblige sacrifice child country,leave country shall happy woman world,0.8033835641901909,0.8230302581596265,0.1111111111111111
permit unrecognized mother commit suicide,girl commit suicide,0.8332026404274164,0.8402030275586261,0.3333333333333333
oblige sacrifice love god principle,also motto god trust,0.8189618368689323,0.8310955723257317,0.125
permit unrecognized sister commit suicide,girl commit suicide,0.8537167035630553,0.8561263128603771,0.3333333333333333
permit unrecognized father commit suicide,girl commit suicide,0.8161839295346703,0.8223935293394489,0.3333333333333333
wherein chain tragic event develop story someone tell,author cleverly describe word end story retrospective action event explain everything leave reader aghast,0.8154181412643954,0.8430668661837236,0.1
wherein appear tragic situation story reality ridiculous mistake,outstanding feature story clever manipulation dialogue description way totally mislead reader rather cause reader mislead form wrong conclusion way natural case,0.8078943294186233,0.8297515022943229,0.04
wherein miscalculation date discover last minute save day,day perhaps forget possibility survive week,0.81854075323603,0.8508635328402253,0.07692307692307693
wherein character story appear disguise,way shortshort story find beautifully write line aptly describe atmosphere action character,0.8072115579426588,0.8055344980786462,0.13333333333333333
wherein principal plot save conflict minor character,story author first establish highly dramatic situation tell first five line character kill thereby also establish strong thread suspense create mind desire wherefore,0.8066855995965154,0.8085625954515359,0.037037037037037035
mistaken identity disclose thereby solve problem,unless fit reveal identity,0.8030460338401685,0.8179158431532679,0.1111111111111111
wherein develop character story dual personality,wherein word author tell whole story cleverly reader retrospect perhaps require year develop life character,0.8331136416242717,0.8243293447419596,0.2352941176470588
wherein develop character story dual personality,story author first establish highly dramatic situation tell first five line character kill thereby also establish strong thread suspense create mind desire wherefore,0.8849337942927058,0.8510712672106027,0.08
wherein develop character story dual personality,outstanding feature story clever manipulation dialogue description way totally mislead reader rather cause reader mislead form wrong conclusion way natural case,0.8035678904152656,0.7912939629415346,0.043478260869565216
wherein develop character story dual personality,another example author open story interesting action reserve historic description character situation paragraph later,0.8011316206866074,0.800983186628895,0.1111111111111111
adventure achieve political victory,difficulty encounter conquer great pride success may achieve,0.811084097579929,0.7837037592627353,0.09090909090909093
adventure discover information great legal value,entitle quarterly share enterprise deal justly matter elect deal information develop keep,0.8164731017236321,0.8257721904056966,0.0625
adventure discover information great legal value,throw balance wide knowledge matter relate transportation may prove inestimable service,0.8047618688991021,0.7969978635644732,0.0
probability identity question,certain question answer order identity may prove beyond peradventure,0.8317577656658309,0.8441664365956459,0.2
necessity determine good intention person,love war however mean suppose fair endeavor apply principle present case,0.8076414510668425,0.8434627347674567,0.0
rival exceed physical power,destroy gravity produce power equal force world,0.8020560770317687,0.8103238757513027,0.1
rival exceed physical power,mercurial possess way mean beyond earthly power combat,0.8186611350555988,0.8063129914734011,0.09090909090909093
physical welfare loved endanger,merely touch restore mortal health physical moral,0.8339821306925838,0.8261914435683108,0.1
possibility incur malady,must suffer consequence,0.8038978241871846,0.8132130176094231,0.0
need verify information,mean give information,0.8737496696309239,0.8782252200733603,0.2
need verify information,instance possible give information detriment prebble,0.8480448001380335,0.8563182160462727,0.125
handicap physical incapacity,need need exercise physical mental,0.8368181738217343,0.8465826266658182,0.16666666666666666
possibility deprive valuable property,wonder form property consider valuable mercurial,0.8126669843618192,0.8322615398736313,0.25
possibility lose valuable information,instance possible give information detriment prebble,0.8244963863958101,0.8453630806444886,0.1111111111111111
need verify truth important message,message usually quite important telegraph portant need concern,0.8500798664892752,0.8697365618421354,0.3
handicap mental problem,need need exercise physical mental,0.8100874207397031,0.8286236483752061,0.16666666666666666
suspect deception involve,clue infallibly involve bryden,0.8047876849172859,0.8117467668991004,0.16666666666666666
incorrect information produce handicap,instance possible give information detriment prebble,0.8347824311086347,0.8337884572436067,0.1111111111111111
necessity discover method operation mechanical device,primitive method transportation,0.81713930161635,0.8370631888452782,0.125
masquerade aboard river boat,boat beach assist lady land,0.8005318136341116,0.8279712910704576,0.125
invasion aboard ship,danger nearly prebble soon aboard ship flag,0.8181233717769192,0.8207101588791496,0.25
attack mythical kingdom,ruler capture kingdom,0.8322130033276232,0.8391401791217964,0.2
fire board river boat,sneeze landing sneeze boat sneeze river,0.8106466564473207,0.8560244689335584,0.3333333333333333
attack aboard ship,danger nearly prebble soon aboard ship flag,0.8435099936688361,0.8628328078555728,0.25
search aboard shanty boat,reach schooner proceed skipper vandeleur crew boat,0.8041173138583316,0.8401498443696134,0.1
carousal place aboard river boat,sneeze landing sneeze boat sneeze river,0.8260725128417518,0.8679827532495387,0.2857142857142857
carousal place aboard river boat,boat beach assist lady land,0.8093490425137497,0.8313166987495492,0.1111111111111111
riot aboard ship,danger nearly prebble soon aboard ship flag,0.8607931593907422,0.8812843109236985,0.25
river flood,hear flood water arapahoe canon,0.8136273839065225,0.8351089882067589,0.16666666666666666
carousal place bandit camp,find chinaman camp waterhole town,0.8062649252951729,0.8343633441038375,0.125
fire aboard ship,danger nearly prebble soon aboard ship flag,0.8019633940205382,0.8584588724120226,0.25
collision river boat,sneeze landing sneeze boat sneeze river,0.8694948341467817,0.8983225603639285,0.4
fire dive,fire shoot arroyo,0.8129546685446093,0.8449204251495062,0.25
storm strike river boat,sneeze landing sneeze boat sneeze river,0.8186073727264989,0.8615614212966112,0.3333333333333333
race track scene breakdown,stubb race scene,0.8074445347891768,0.821801184122782,0.4
fight aboard ship,danger nearly prebble soon aboard ship flag,0.8056668892695931,0.8538701273775053,0.25
attack forest,tree attack force grove,0.8222688421533951,0.8493546506352609,0.2
attack mining town,work mariquita mine concern attack town canal,0.8050246825971401,0.8223117016172905,0.25
learn friend loved guilty blackmail,kill friend ohara blame something save ohara compel believe,0.8097970539547984,0.7883058633438251,0.08333333333333333
escape prisoner,ipse dixit escape,0.8288621376126247,0.8456009575289101,0.25
give false clue information friend,mean give information,0.8095283780770905,0.8332609455781179,0.3333333333333333
give false clue information employee,mean give information,0.8248602539154367,0.8456879299037069,0.3333333333333333
learn friend loved consort enemy,friend enemy guess,0.8216507991234023,0.8287701790429237,0.3333333333333333
give false clue information employer,mean give information,0.8256545933542113,0.84476026243275,0.3333333333333333
give false clue information phenomenon,instance possible give information detriment prebble,0.8018406396819245,0.8255393259845815,0.2222222222222222
falsely accuse cowardice,conscience accuse least,0.8010723494685142,0.7795627040820835,0.2
escape hostage,ipse dixit escape,0.8150557320455637,0.8246092414764682,0.25
repudiation friend,friend enemy generosity prompt,0.8052497378521476,0.8057859952504365,0.2
become necessary rescue live sacrifice god,must sacrifice yima whatever leave country sacrifice yield life,0.8136153446903622,0.8363665268925939,0.07692307692307693
erroneous judgment threaten loss health,merely touch restore mortal health physical moral,0.8010001215133274,0.8227233216669793,0.09090909090909093
loss fortune impend result fatal indiscretion,cause accident prevent inevitable result,0.8007691463950014,0.8202737155326278,0.1
loss reward promise result dare effort,result dare hope,0.8040451454189157,0.8369390862274207,0.2857142857142857
erroneous judgment threaten loss life,must suffer consequence,0.8023285475423785,0.8339492545324091,0.0
loss reputation impend result fatal indiscretion,must suffer consequence,0.8133347269713773,0.8294814126143405,0.0
loss citizenship impend result fatal indiscretion,must suffer consequence,0.8128959237304886,0.831331474179827,0.0
loss citizenship impend result fatal indiscretion,cause accident prevent inevitable result,0.8115763607577944,0.82994026079422,0.1
loss life impend result fatal indiscretion,must suffer consequence,0.834548440558149,0.8565456198870741,0.0
loss life impend result fatal indiscretion,cause accident prevent inevitable result,0.816325173280137,0.8410604349996291,0.1
fatal ambition promise cause loss life,must suffer consequence,0.8115086066826873,0.8421961937113813,0.0
conflict supernatural promise result sacrifice ideal,deplore fact cousin career appeal roam nature lead emu lation offer dire prophecy priva tion bad fail heed final word,0.8287701126155252,0.8427086019873837,0.0
loss sanity impend result fatal indiscretion,must suffer consequence,0.8117324116221618,0.8321124865402959,0.0
loss life promise result dare effort,possibly life hope mean attempt,0.8192777409602995,0.8599465583246514,0.1
loss health impend result fatal indiscretion,must suffer consequence,0.8106695678467247,0.8249057098332124,0.0
loss liberty impend result fatal indiscretion,cause accident prevent inevitable result,0.8050916925703914,0.8226482750107947,0.1
loss protection law impend result fatal indiscretion,cause accident prevent inevitable result,0.8132203982723303,0.8363630990744523,0.09090909090909093
loss sanity promise result dare effort,result dare hope,0.8164162558626566,0.8523653072045588,0.2857142857142857
erroneous judgment threaten loss love,must suffer consequence,0.8017209094127494,0.8298862482525708,0.0
loss position business impend result fatal indiscretion,cause accident prevent inevitable result,0.8009131518237629,0.8320613882996709,0.09090909090909093
sacrifice loved promise result erroneous judgment,deplore fact cousin career appeal roam nature lead emu lation offer dire prophecy priva tion bad fail heed final word,0.8168485427629711,0.8348227829509428,0.0
loss loved impend result fatal indiscretion,must suffer consequence,0.8321423414261181,0.8428077395811395,0.0
loss loved impend result fatal indiscretion,cause accident prevent inevitable result,0.8049246959040288,0.8180852358600799,0.1
erroneous judgment promise result sacrifice ideal,deplore fact cousin career appeal roam nature lead emu lation offer dire prophecy priva tion bad fail heed final word,0.8179127459362654,0.8397328646212772,0.0
loss loved promise result dare effort,result dare hope,0.8110472423088564,0.8425484801008607,0.2857142857142857
sacrifice loved promise result conflict supernatural,deplore fact cousin career appeal roam nature lead emu lation offer dire prophecy priva tion bad fail heed final word,0.8225749508845566,0.8311910866996011,0.0
fatal ambition promise cause loss sanity,must suffer consequence,0.8099106779719953,0.839939446796251,0.0
marshalling law,something amenable law,0.8003303922669699,0.7847050110535466,0.25
personal combat knife sword,sword spear useless,0.8060314872254596,0.8338998705323629,0.16666666666666666
enemy confuse introduction scientific development,example scientific progress find country answer,0.8037334518759662,0.8029490232756009,0.1
entrance barricade,somewhere wall entrance,0.8173333334837877,0.8383098310239254,0.25
armed opposition aid military,fighting force baigol inform although organize small scale equip maneuvre exactly military arm baigadd,0.8034369100079485,0.7648528774812426,0.05882352941176471
avalanche water,plunge water raft,0.8043019915032034,0.8566430255701964,0.25
storm wind,rain abate somewhat fierce wind drive schooner racehorse clip inky sea,0.8097558267209725,0.8422534083607849,0.08333333333333333
storm wind,follow morning storm blow wind die skipper breeze heavy sea slowly subside,0.8596470315716921,0.8793701463585945,0.16666666666666666
runway horse,along canon trail horse buckboard two ride,0.8134191353522485,0.8540321047052448,0.125
runway horse,cato shout whirl horse ride road,0.8078844778007999,0.8273899654243426,0.14285714285714285
runway boat,sneeze landing sneeze boat sneeze river,0.8330224164175468,0.8697781485299579,0.2
runway street car,utter comment whipple cross street car track drive garage,0.8490749814664682,0.8634378146371836,0.2
plunge sudden darkness shutting light,plunge headlong ground darkness close leave faint ray reason,0.8251305844134307,0.8570723518401716,0.16666666666666666
particular conflict sex matter principle,love war however mean suppose fair endeavor apply principle present case,0.828129798388694,0.8454803550867886,0.06666666666666668
particular conflict sex matter principle,therefore subject influence,0.8064705146765004,0.8231251477043311,0.0
particular conflict sex matter opinion,love war however mean suppose fair endeavor apply principle present case,0.8073662867490801,0.8190510615517551,0.0
carousal aboard ship,danger nearly prebble soon aboard ship flag,0.8569073520068861,0.8711283242134669,0.25
spectacular warning give lumberman,warning give good,0.801271749947184,0.8321552430332859,0.4
avalanche water,plunge water raft,0.8043019915032034,0.8566430255701964,0.25
plunge sudden darkness shutting light,plunge headlong ground darkness close leave faint ray reason,0.8251305844134307,0.8570723518401716,0.16666666666666666
nothing science pretend engage scientific research,psychologist bring much shadowy science business affair possibly fact account failure,0.8191766457311352,0.8202932402709469,0.0625
lose heart b woman wish marry,timon athen yearn desert place forget ingratitude believe friend kill thought girl ethel marry well,0.8013136112827709,0.838335238613052,0.05
present sweetheart b novel story unknown contain character describe adventuress term exactly fit b novel mistake wrap send b gift former sweetheart name fly leaf various love passage mark something leave chance page book b offense incident story approximate event affair b slight reference b,fact write story way detract interest different plot locality,0.8225465540768131,0.8458602994239064,0.022222222222222227
